,Last Name,First Name,Division,Country,BIB,Overall Place,Time,Seconds,Year,Gender
340,Wallor,Eric,30-34,USA,493,46,02:24:59,8699.0,2015,M
341,Shields,Rex,25-29,USA,455,47,02:25:09,8709.0,2015,M
342,Cu Cacao,Elvin,20-24,GUA,2070,49,02:25:22,8722.0,2015,M
343,Eustance,Tyler,20-24,USA,456,50,02:25:26,8726.0,2015,M
344,Briot,Thomas,30-34,FRA,483,51,02:25:29,8729.0,2015,M
345,Petrak,David,25-29,USA,84,52,02:25:50,8750.0,2015,M
346,Yilma,Yon,25-29,USA,485,53,02:25:57,8757.0,2015,M
347,Bechtol,Keith,30-34,USA,83,54,02:26:13,8773.0,2015,M
348,Davy,Matthew,30-34,AUS,480,55,02:26:21,8781.0,2015,M
349,Cook,Riley,30-34,USA,432,56,02:26:26,8786.0,2015,M
350,Beamer,Matthew,25-29,USA,428,57,02:26:39,8799.0,2015,M
351,Root,Ryan,20-24,USA,478,58,02:26:46,8806.0,2015,M
352,Glaz,Daniel,30-34,USA,489,59,02:26:55,8815.0,2015,M
353,Kettler,Michael,35-39,USA,421,60,02:27:13,8833.0,2015,M
354,Russeau,Alex,25-29,USA,447,61,02:27:28,8848.0,2015,M
355,Hird,Nick,30-34,USA,431,62,02:27:29,8849.0,2015,M
356,Finnel,Brian,25-29,USA,404,63,02:27:33,8853.0,2015,M
357,Hamilton,Joel,30-34,USA,6199,64,02:27:37,8857.0,2015,M
358,Penny,J,25-29,USA,5196,65,02:27:38,8858.0,2015,M
359,Turner,Wesley,25-29,USA,81,66,02:27:45,8865.0,2015,M
360,Newman,Zac,30-34,AUS,479,68,02:28:03,8883.0,2015,M
361,Sharkey,Bryan,25-29,USA,403,69,02:28:11,8891.0,2015,M
362,Edinger,Nick,20-24,USA,451,70,02:28:20,8900.0,2015,M
363,Hanson,Erik,25-29,USA,463,71,02:28:21,8901.0,2015,M
364,Jr. Ries,Tommy,25-29,USA,8178,72,02:28:24,8904.0,2015,M
365,Favela,Emisael,35-39,MEX,460,73,02:28:24,8904.0,2015,M
366,Watson,Sean,25-29,USA,8066,74,02:28:35,8915.0,2015,M
367,Lerma,Jordan,20-24,USA,6120,75,02:28:44,8924.0,2015,M
368,Rivero,Luis,25-29,GUA,467,77,02:29:16,8956.0,2015,M
369,Johnson,Scott,30-34,USA,427,78,02:29:31,8971.0,2015,M
370,Campos,Jesus,30-34,USA,470,79,02:29:54,8994.0,2015,M
371,Bradley,Sam,25-29,GBR,450,81,02:30:13,9013.0,2015,M
372,Lopez,Mynor,30-34,GUA,482,82,02:30:28,9028.0,2015,M
373,Valenzona,Damon,25-29,USA,439,83,02:30:28,9028.0,2015,M
374,Boyer,Lane,25-29,USA,484,84,02:30:42,9042.0,2015,M
375,Vanos,William,40-44,USA,417,85,02:30:52,9052.0,2015,M
376,Neff,Jackson,20-24,USA,8162,86,02:30:52,9052.0,2015,M
377,Schneider,Ben,30-34,USA,449,87,02:30:57,9057.0,2015,M
378,Beausoleil,Logan,25-29,USA,10125,88,02:31:05,9065.0,2015,M
379,Torphy,Bobby,25-29,USA,434,89,02:31:10,9070.0,2015,M
380,Knutson,Mike,35-39,USA,8015,91,02:31:25,9085.0,2015,M
381,Vanbruggen,Mitch,25-29,USA,93,92,02:31:28,9088.0,2015,M
382,Kuhlmann,Patrick,40-44,USA,446,93,02:31:28,9088.0,2015,M
383,Wilber,Matthew,30-34,USA,409,95,02:31:47,9107.0,2015,M
384,Norton,Joseph,30-34,USA,473,96,02:31:53,9113.0,2015,M
385,Tomita,Shohei,20-24,JPN,495,97,02:32:02,9122.0,2015,M
386,Cabada,Lupe,25-29,USA,453,98,02:32:11,9131.0,2015,M
387,Kurek,Justin,35-39,CAN,1042,99,02:32:17,9137.0,2015,M
388,Danaher,Mike,20-24,USA,477,100,02:32:26,9146.0,2015,M
389,Erichsen,Chris,25-29,USA,22,101,02:32:33,9153.0,2015,M
390,Eanes,Francis,25-29,USA,486,102,02:32:40,9160.0,2015,M
391,Wood,Ethan,20-24,USA,5378,103,02:32:43,9163.0,2015,M
392,Hatleback,Nate,25-29,USA,13137,104,02:32:46,9166.0,2015,M
393,Akita,James,35-39,USA,481,105,02:32:50,9170.0,2015,M
394,Dudley,Tyler,25-29,USA,14100,107,02:32:53,9173.0,2015,M
395,Huberty,Bryan,35-39,USA,413,108,02:32:53,9173.0,2015,M
396,Looi,Alexander,25-29,USA,8026,109,02:32:56,9176.0,2015,M
397,Woldesilassie,Daniel,20-24,USA,13165,110,02:33:11,9191.0,2015,M
398,Hutson,Greg,25-29,USA,10109,111,02:33:12,9192.0,2015,M
399,Rieger,Cameron,20-24,USA,498,113,02:33:20,9200.0,2015,M
400,Kiplagat,Florence,25-29,KEN,101,23,02:21:32,8492.0,2016,F
401,Kiplagat,Edna,35-39,KEN,102,28,02:23:28,8608.0,2016,F
402,Kipketer,Valentine,20-24,KEN,104,30,02:23:41,8621.0,2016,F
403,Rionoripo,Purity,20-24,KEN,108,35,02:24:47,8687.0,2016,F
404,Melese,Yebrgual,25-29,ETH,106,36,02:24:49,8689.0,2016,F
405,Baysa,Atsede,25-29,ETH,103,54,02:28:53,8933.0,2016,F
406,Burla,Serena,30-34,USA,110,61,02:30:40,9040.0,2016,F
407,Mierzejewska,Agnieszka,30-34,POL,114,74,02:32:13,9133.0,2016,F
408,Crouch,Sarah,25-29,USA,115,89,02:33:48,9228.0,2016,F
409,Gray,Alia,25-29,USA,117,91,02:34:00,9240.0,2016,F
410,Knowles,Laurie,35-39,USA,118,104,02:36:01,9361.0,2016,F
411,Ross,Freya,30-34,GBR,111,123,02:37:50,9470.0,2016,F
412,Philbrook,Lauren,25-29,USA,119,125,02:38:00,9480.0,2016,F
413,Chrisman,Caitlin,30-34,USA,120,140,02:38:47,9527.0,2016,F
414,Heckert,Kristen,25-29,USA,124,149,02:39:37,9577.0,2016,F
415,Polley,Emma,25-29,USA,123,165,02:40:56,9656.0,2016,F
416,Scott,Amanda,25-29,USA,125,192,02:42:45,9765.0,2016,F
417,Roman-Duval,Julia,30-34,USA,121,194,02:42:49,9769.0,2016,F
418,Andre,Stephanie,30-34,USA,403,195,02:43:07,9787.0,2016,F
419,Sawyer,Julie,30-34,USA,479,233,02:45:25,9925.0,2016,F
420,Ino,Mitsuko,30-34,JPN,128,253,02:46:23,9983.0,2016,F
421,Ryan,Sophie,25-29,AUS,126,265,02:46:56,10016.0,2016,F
422,Bauer,Caroline,30-34,USA,407,274,02:47:17,10037.0,2016,F
423,Mendoza,Salome,25-29,BOL,463,284,02:47:40,10060.0,2016,F
424,Anderson,Mallory,25-29,USA,402,285,02:47:41,10061.0,2016,F
425,Snyder,Kati,30-34,USA,485,294,02:48:12,10092.0,2016,F
426,Drynan,Allison,40-44,CAN,423,313,02:48:50,10130.0,2016,F
427,Kelly,Harriott,25-29,USA,444,334,02:49:19,10159.0,2016,F
428,Maranzano,Jennifer,40-44,USA,456,336,02:49:21,10161.0,2016,F
429,Selert Faraud,Kir,25-29,USA,482,344,02:49:30,10170.0,2016,F
430,Lockyer,Karen,35-39,NZL,324,350,02:49:40,10180.0,2016,F
431,Jaswell,Megan,25-29,USA,436,351,02:49:41,10181.0,2016,F
432,Kersjes,Lauren,20-24,USA,445,357,02:49:52,10192.0,2016,F
433,Steinbacher,Dani,30-34,USA,489,360,02:50:08,10208.0,2016,F
434,Cook,Dani,30-34,USA,418,364,02:50:13,10213.0,2016,F
435,Michmerhuizen,Nicole,20-24,USA,464,368,02:50:18,10218.0,2016,F
436,Norbo,Carter,25-29,USA,471,390,02:50:57,10257.0,2016,F
437,Johannsen,Denise,30-34,GER,437,399,02:51:05,10265.0,2016,F
438,Delvo,Emily,20-24,USA,4195,436,02:51:56,10316.0,2016,F
439,Hernandez,Cibelle,40-44,MEX,432,456,02:52:32,10352.0,2016,F
440,Laughner,Kelby,20-24,USA,453,466,02:52:45,10365.0,2016,F
441,Perkins,Lauren,30-34,USA,473,471,02:52:48,10368.0,2016,F
442,Burke,Betsy,30-34,USA,414,477,02:53:01,10381.0,2016,F
443,Belyavin,Julia,35-39,GBR,410,503,02:53:30,10410.0,2016,F
444,Crowe,Heather,25-29,USA,2177,508,02:53:35,10415.0,2016,F
445,Moody,Tera,35-39,USA,113,510,02:53:40,10420.0,2016,F
446,Martz,Marissa,25-29,USA,460,518,02:53:54,10434.0,2016,F
447,Cieslak,Kylen,25-29,USA,415,530,02:54:09,10449.0,2016,F
448,Wang,Alex,20-24,USA,494,542,02:54:17,10457.0,2016,F
449,Begue,Gwenaelle,30-34,FRA,409,565,02:54:42,10482.0,2016,F
450,Birth,Carrie,30-34,USA,411,575,02:54:55,10495.0,2016,F
451,Beckwith,Christina,30-34,USA,382,582,02:55:07,10507.0,2016,F
452,Mcguire,Jessica,35-39,USA,2531,596,02:55:24,10524.0,2016,F
453,Kitayama,Dina,25-29,USA,448,599,02:55:30,10530.0,2016,F
454,Coogan,Laura,25-29,USA,417,616,02:55:51,10551.0,2016,F
455,Scofield,Bret,25-29,USA,481,620,02:55:57,10557.0,2016,F
456,Akhmedova,Oksana,25-29,RUS,401,623,02:56:01,10561.0,2016,F
457,Pishny,Eleanor,30-34,USA,474,632,02:56:17,10577.0,2016,F
458,Wrenn,Bean,40-44,USA,498,640,02:56:26,10586.0,2016,F
459,Hamstra-Wright,Karrie,35-39,USA,429,645,02:56:32,10592.0,2016,F
460,Fox,Emily,25-29,USA,4235,652,02:56:37,10597.0,2016,F
461,Barbour,Hannah,20-24,USA,1356,660,02:56:49,10609.0,2016,F
462,Horn,Sarah,30-34,USA,434,667,02:56:59,10619.0,2016,F
463,Spehar,Elizabeth,25-29,USA,486,677,02:57:07,10627.0,2016,F
464,Walker,Jennifer,30-34,USA,787,682,02:57:11,10631.0,2016,F
465,Dumont,Claudia,35-39,BRA,424,706,02:57:33,10653.0,2016,F
466,Baliga,Sr. Stephanie,25-29,USA,406,723,02:57:47,10667.0,2016,F
467,Meyer,Lauren,25-29,USA,4468,748,02:58:08,10688.0,2016,F
468,Whittaker,Kelly,30-34,USA,6325,749,02:58:08,10688.0,2016,F
469,Manuel Silva,Samares,25-29,BRA,1255,761,02:58:15,10695.0,2016,F
470,Chua,Catherine,40-44,USA,3278,777,02:58:26,10706.0,2016,F
471,Blackman,Camille,20-24,USA,2055,789,02:58:34,10714.0,2016,F
472,Quintero Petris,Margarita,25-29,MEX,2248,796,02:58:38,10718.0,2016,F
473,Henstrom,Stephanie,40-44,USA,431,797,02:58:39,10719.0,2016,F
474,Onishi,Annie,25-29,USA,4199,798,02:58:39,10719.0,2016,F
475,Manuel,Lauren,30-34,USA,455,801,02:58:40,10720.0,2016,F
476,Rasch,Silvana,40-44,GUA,475,807,02:58:45,10725.0,2016,F
477,Bogantes Gonzalez,Diana,25-29,CRC,412,829,02:59:01,10741.0,2016,F
478,Gries,Samantha,25-29,USA,3029,833,02:59:04,10744.0,2016,F
479,Fukushima,Wakana,30-34,JPN,2037,834,02:59:05,10745.0,2016,F
480,Ranson,Caitlin,30-34,USA,798,854,02:59:13,10753.0,2016,F
481,Viele,Rachel,35-39,USA,4052,877,02:59:22,10762.0,2016,F
482,Waslen,Kathryn,30-34,CAN,390,900,02:59:30,10770.0,2016,F
483,Reyes,Melissa,30-34,USA,3138,901,02:59:31,10771.0,2016,F
484,Kniaziew Gervais,Blaire,40-44,CAN,449,902,02:59:32,10772.0,2016,F
485,Marshall,Wendy,40-44,USA,458,915,02:59:41,10781.0,2016,F
486,Weldy,Carrie,35-39,USA,496,918,02:59:42,10782.0,2016,F
487,Knuchel,Kathrin,35-39,SUI,1091,947,03:00:02,10802.0,2016,F
488,Allen,Riki,25-29,USA,3025,961,03:00:15,10815.0,2016,F
489,Bruijn,Merel,25-29,NED,3171,965,03:00:17,10817.0,2016,F
490,Kos,Lindsay,25-29,USA,3160,966,03:00:17,10817.0,2016,F
491,Junqueira,Mariana,35-39,BRA,439,975,03:00:28,10828.0,2016,F
492,Filut,Dara,35-39,USA,3217,997,03:00:40,10840.0,2016,F
493,Craddick,Karen,30-34,USA,1089,1010,03:00:51,10851.0,2016,F
494,Smith,Molly,35-39,USA,2082,1013,03:00:53,10853.0,2016,F
495,Laurence,Whitney,30-34,USA,384,1014,03:00:57,10857.0,2016,F
496,Miranda,Catalina,40-44,CRC,465,1016,03:00:59,10859.0,2016,F
497,Staton,Pamela,25-29,USA,487,1033,03:01:19,10879.0,2016,F
498,Thomas,Ann,30-34,USA,492,1040,03:01:26,10886.0,2016,F
499,Kohlmeier,Amanda,30-34,CAN,383,1044,03:01:31,10891.0,2016,F
500,Kirui,Abel,30-34,KEN,3,1,02:11:23,7883.0,2016,M
501,Chumba,Dickson,25-29,KEN,1,2,02:11:26,7886.0,2016,M
502,Kipketer,Gideon,20-24,KEN,7,3,02:12:20,7940.0,2016,M
503,Lonyangata,Paul,20-24,KEN,6,4,02:13:17,7997.0,2016,M
504,Sambu,Stephen,25-29,KEN,8,5,02:13:35,8015.0,2016,M
505,Ayele,Abayneh,25-29,ETH,4,6,02:13:52,8032.0,2016,M
506,Fukatsu,Takuya,25-29,JPN,13,7,02:13:53,8033.0,2016,M
507,Estrada,Diego,25-29,USA,11,8,02:13:56,8036.0,2016,M
508,Gokaya,Koji,25-29,JPN,12,9,02:14:34,8074.0,2016,M
509,Kibet,Elkanah,30-34,USA,10,10,02:16:37,8197.0,2016,M
510,Young,Tim,25-29,USA,17,11,02:16:43,8203.0,2016,M
511,Epperson,Andrew,25-29,USA,24,12,02:16:54,8214.0,2016,M
512,Overall,Scott,30-34,GBR,14,13,02:18:21,8301.0,2016,M
513,Matsuo,Ryoichi,25-29,JPN,16,14,02:18:50,8330.0,2016,M
514,Migliozzi,Tony,25-29,USA,20,15,02:19:39,8379.0,2016,M
515,Anderson,Tom,25-29,GBR,25,16,02:19:52,8392.0,2016,M
516,Wallis,Daniel,25-29,NZL,30,17,02:19:56,8396.0,2016,M
517,Kogo,Micah,30-34,KEN,5,18,02:20:03,8403.0,2016,M
518,Puskedra,Luke,25-29,USA,9,19,02:20:18,8418.0,2016,M
519,Mott,Jonathan,25-29,USA,21,20,02:20:22,8422.0,2016,M
520,Nilsson,David,25-29,SWE,18,21,02:20:25,8425.0,2016,M
521,Chu,Meng-Tsung,30-34,TWN,303,22,02:21:02,8462.0,2016,M
522,Dandena,Kiya,25-29,USA,27,24,02:22:14,8534.0,2016,M
523,Carrera,Mizael,25-29,USA,301,25,02:22:25,8545.0,2016,M
524,Ishida,Kazuya,30-34,JPN,15,26,02:23:02,8582.0,2016,M
525,Mcmillan,Connor,20-24,USA,28,27,02:23:28,8608.0,2016,M
526,Morrison,Travis,20-24,USA,2049,29,02:23:30,8610.0,2016,M
527,Emerick,Dustin,25-29,USA,23,31,02:23:58,8638.0,2016,M
528,Eustance,Tyler,20-24,USA,308,32,02:24:07,8647.0,2016,M
529,Wells,Clint,40-44,USA,366,33,02:24:10,8650.0,2016,M
530,Williams,Andy,25-29,USA,367,34,02:24:35,8675.0,2016,M
531,Soh,Rui Yong,25-29,SIN,354,37,02:24:55,8695.0,2016,M
532,Robertson,Chris,20-24,USA,347,38,02:24:56,8696.0,2016,M
533,Bennie,Jeremy,20-24,USA,298,39,02:25:28,8728.0,2016,M
534,Turner,Wesley,30-34,USA,359,40,02:25:29,8729.0,2016,M
535,Welleck,Sean,25-29,USA,365,41,02:25:53,8753.0,2016,M
536,Marol,Matthew,25-29,USA,327,42,02:26:08,8768.0,2016,M
537,Rand,Matt,25-29,USA,344,43,02:26:30,8790.0,2016,M
538,Woltering,Coree,25-29,USA,369,44,02:26:44,8804.0,2016,M
539,Benadum,Blue,35-39,USA,295,45,02:27:05,8825.0,2016,M
540,Steier,Rolf,30-34,USA,355,46,02:27:08,8828.0,2016,M
541,Fernandez-Hernandez,Raul,40-44,ESP,310,47,02:27:14,8834.0,2016,M
542,Medina,Oscar,20-24,USA,330,48,02:27:18,8838.0,2016,M
543,Jeftich,Niko,20-24,USA,318,49,02:27:36,8856.0,2016,M
544,Beausoleil,Logan,25-29,USA,151,50,02:27:42,8862.0,2016,M
545,Hoagland,Zachary,25-29,USA,314,51,02:27:54,8874.0,2016,M
546,Siemers,Chris,35-39,USA,352,52,02:28:26,8906.0,2016,M
547,Kruger,Matthew,25-29,USA,322,53,02:28:52,8932.0,2016,M
548,Lustgarten,Brett,25-29,USA,325,55,02:29:21,8961.0,2016,M
549,Marks,Kyle,25-29,USA,326,56,02:29:25,8965.0,2016,M
550,Avery,Lawrence,35-39,GBR,784,57,02:30:00,9000.0,2016,M
551,Glaz,Daniel,30-34,USA,311,58,02:30:01,9001.0,2016,M
552,Kuhlmann,Patrick,45-49,USA,323,59,02:30:08,9008.0,2016,M
553,Morton,Bryan,30-34,USA,338,60,02:30:14,9014.0,2016,M
554,Mena,Kyle,30-34,USA,1052,62,02:31:06,9066.0,2016,M
555,Valenzona,Damon,30-34,USA,360,63,02:31:08,9068.0,2016,M
556,Brisbois,James,20-24,USA,300,64,02:31:20,9080.0,2016,M
557,Santos,Nicolas,35-39,COL,673,65,02:31:21,9081.0,2016,M
558,Stender,Nicholas,20-24,USA,356,66,02:31:43,9103.0,2016,M
559,Burdick,Brett,25-29,USA,2014,67,02:31:44,9104.0,2016,M
560,Ares,Jeff,30-34,USA,294,68,02:31:53,9113.0,2016,M
561,Akita,James,35-39,USA,291,69,02:31:58,9118.0,2016,M
562,Ruiz-Tagle Barros,Jose Tomas,30-34,CHI,2289,70,02:32:02,9122.0,2016,M
563,Wardian,Michael,40-44,USA,387,71,02:32:02,9122.0,2016,M
564,Mcgrath,Tom,30-34,CAN,329,72,02:32:06,9126.0,2016,M
565,Roth,Mike,25-29,USA,349,73,02:32:12,9132.0,2016,M
566,Nielsen,Daniel,20-24,USA,341,75,02:32:18,9138.0,2016,M
567,Meineke,Zachary,25-29,USA,332,76,02:32:21,9141.0,2016,M
568,Burk,Bryan,25-29,USA,4196,77,02:32:28,9148.0,2016,M
569,Bendtsen,Joel,30-34,USA,296,78,02:32:41,9161.0,2016,M
570,Craighead,Daniel,25-29,USA,304,79,02:32:50,9170.0,2016,M
571,Stanesby,Matthew,30-34,GBR,2172,80,02:32:53,9173.0,2016,M
572,Rieger,Cameron,25-29,USA,345,81,02:33:02,9182.0,2016,M
573,Dixon,Brian,20-24,USA,1241,82,02:33:09,9189.0,2016,M
574,Mann,Jason,35-39,USA,3093,83,02:33:18,9198.0,2016,M
575,Reilly,Jason,30-34,USA,1155,84,02:33:20,9200.0,2016,M
576,Frederic,Ruberti,40-44,FRA,350,85,02:33:24,9204.0,2016,M
577,Stucchi,Vinicius,35-39,BRA,3117,86,02:33:27,9207.0,2016,M
578,Grey,Matthew,25-29,USA,629,87,02:33:28,9208.0,2016,M
579,Zhou,Fan,25-29,USA,735,88,02:33:28,9208.0,2016,M
580,Sidebottom,Mark,25-29,USA,351,90,02:33:52,9232.0,2016,M
581,Chaloner,Stephen,25-29,USA,302,92,02:34:27,9267.0,2016,M
582,Zapata,Gonzalo,35-39,CHI,2298,93,02:34:34,9274.0,2016,M
583,Wun,Yiu Cheong,30-34,HKG,4217,94,02:34:45,9285.0,2016,M
584,Daniels,Sasha,40-44,NZL,306,95,02:34:59,9299.0,2016,M
585,Nakajima,Hiroki,25-29,JPN,31,96,02:35:05,9305.0,2016,M
586,Miller,Zak,30-34,USA,5039,97,02:35:17,9317.0,2016,M
587,Slusarek,Pierre,50-54,CAN,353,98,02:35:24,9324.0,2016,M
588,Huberty,Bryan,35-39,USA,316,99,02:35:35,9335.0,2016,M
589,Madera,Jose,25-29,USA,19,100,02:35:42,9342.0,2016,M
590,Gries,Kevin,25-29,USA,3022,101,02:35:52,9352.0,2016,M
591,Croker,Nicholas,30-34,CAN,3242,102,02:35:58,9358.0,2016,M
592,Kaplan,Joshua,30-34,USA,4018,103,02:36:00,9360.0,2016,M
593,Albertson,Ethan,35-39,USA,3125,105,02:36:02,9362.0,2016,M
594,Knudsen,Andreas,30-34,DEN,649,106,02:36:06,9366.0,2016,M
595,Mejorada,Jose,35-39,MEX,653,107,02:36:11,9371.0,2016,M
596,D'Andrea,Shawn,25-29,USA,3179,108,02:36:16,9376.0,2016,M
597,King,Damon,25-29,USA,320,109,02:36:19,9379.0,2016,M
598,Emmanuel,Benjamin,30-34,USA,4014,110,02:36:28,9388.0,2016,M
599,Van Es,Chris,30-34,USA,361,111,02:36:31,9391.0,2016,M
600,Dibaba,Tirunesh,30-34,ETH,103,22,02:18:31,8311.0,2017,F
601,Kosgei,Brigid,20-24,KEN,107,26,02:20:22,8422.0,2017,F
602,Hasay,Jordan,25-29,USA,106,27,02:20:57,8457.0,2017,F
603,Perez,Madai,35-39,MEX,105,34,02:24:44,8684.0,2017,F
604,Kipketer,Valentine,20-24,KEN,102,48,02:28:05,8885.0,2017,F
605,Weightman,Lisa,35-39,AUS,108,52,02:28:45,8925.0,2017,F
606,Krifchin,Maegan,25-29,USA,113,86,02:33:46,9226.0,2017,F
607,Gray,Alia,25-29,USA,114,90,02:34:25,9265.0,2017,F
608,Ward,Taylor,25-29,USA,118,101,02:35:27,9327.0,2017,F
609,Wade,Becky,25-29,USA,117,103,02:35:46,9346.0,2017,F
610,McMahan,Dot,40-44,USA,111,117,02:37:08,9428.0,2017,F
611,Reed,Kimi,25-29,USA,121,128,02:38:19,9499.0,2017,F
612,Crouch,Sarah,25-29,USA,112,130,02:38:27,9507.0,2017,F
613,Draskau Petersson,Jessica,40-44,DEN,110,131,02:38:31,9511.0,2017,F
614,Vergara-Aleshire,Christina,35-39,USA,125,132,02:38:33,9513.0,2017,F
615,Heckert,Kristen,30-34,USA,123,134,02:38:54,9534.0,2017,F
616,Kohnen,Julia,25-29,USA,335,137,02:39:11,9551.0,2017,F
617,Gotti,Laura,25-29,ITA,7008,139,02:39:20,9560.0,2017,F
618,Njeim,Chirine,30-34,LIB,383,140,02:39:21,9561.0,2017,F
619,Herrick,Danna,30-34,USA,116,152,02:40:02,9602.0,2017,F
620,Spencer,Emma,25-29,USA,425,163,02:40:48,9648.0,2017,F
621,Andre,Stephanie,30-34,USA,85,183,02:41:50,9710.0,2017,F
622,Moran,Brittany,30-34,CAN,378,184,02:41:58,9718.0,2017,F
623,De Hueck,Jennifer,25-29,USA,177,193,02:42:33,9753.0,2017,F
624,Schneider,Alyssa,20-24,USA,410,196,02:42:50,9770.0,2017,F
625,Foster,Megan,35-39,USA,194,208,02:43:44,9824.0,2017,F
626,Chrisman,Caitlin,25-29,USA,122,214,02:43:57,9837.0,2017,F
627,Perez,Anita,30-34,USA,393,216,02:44:04,9844.0,2017,F
628,Lilienthal,Michelle,35-39,USA,115,217,02:44:05,9845.0,2017,F
629,Enman,Kasie,35-39,USA,185,222,02:44:16,9856.0,2017,F
630,Weitz,Erica,25-29,USA,440,241,02:45:24,9924.0,2017,F
631,Perkins,Lauren,35-39,USA,394,255,02:46:17,9977.0,2017,F
632,Jaswell,Megan,30-34,USA,323,256,02:46:19,9979.0,2017,F
633,Keating,Bonnie,30-34,USA,328,274,02:47:10,10030.0,2017,F
634,McCarey,Bridie,25-29,USA,365,278,02:47:28,10048.0,2017,F
635,Shea,Carly,35-39,USA,418,286,02:47:47,10067.0,2017,F
636,Lopiccolo,Amanda,35-39,USA,351,288,02:47:50,10070.0,2017,F
637,Pridgen,Paula,30-34,USA,400,301,02:48:20,10100.0,2017,F
638,Todd,Jocelyn,20-24,USA,430,302,02:48:23,10103.0,2017,F
639,Mackenzie,Natalie,35-39,USA,358,305,02:48:30,10110.0,2017,F
640,Lair,Jessie,35-39,USA,340,307,02:48:31,10111.0,2017,F
641,Norbo,Carter,25-29,USA,386,312,02:48:35,10115.0,2017,F
642,Brian,Fiona,30-34,GBR,158,318,02:48:47,10127.0,2017,F
643,Blackman,Camille,20-24,USA,151,326,02:48:56,10136.0,2017,F
644,Moll,Angela,40-44,USA,372,330,02:48:59,10139.0,2017,F
645,Deatherage,Jenelle,40-44,USA,124,332,02:49:04,10144.0,2017,F
646,Quintero,Margarita,25-29,MEX,401,373,02:50:40,10240.0,2017,F
647,Jackson,Katie,35-39,USA,318,379,02:50:56,10256.0,2017,F
648,Zumbach,Lauren,25-29,USA,452,380,02:50:58,10258.0,2017,F
649,Shearer,Maggie,40-44,USA,6034,382,02:51:02,10262.0,2017,F
650,Swain,Angela,20-24,USA,428,388,02:51:11,10271.0,2017,F
651,Lockyer,Karen,35-39,NZL,348,391,02:51:17,10277.0,2017,F
652,Garippo,Ruth,20-24,USA,292,394,02:51:27,10287.0,2017,F
653,Kersjes,Lauren,25-29,USA,330,399,02:51:35,10295.0,2017,F
654,Batten,Caitlin,30-34,USA,94,404,02:51:41,10301.0,2017,F
655,Fisher,Dianne,30-34,USA,193,409,02:51:56,10316.0,2017,F
656,Barnett,Marie,30-34,USA,93,414,02:52:03,10323.0,2017,F
657,Sharek,Leigh,25-29,USA,415,427,02:52:23,10343.0,2017,F
658,Self,Chandler,30-34,USA,414,446,02:52:56,10376.0,2017,F
659,Phelps,Kara,25-29,USA,396,456,02:53:07,10387.0,2017,F
660,Loerch,Sarah,30-34,GER,349,463,02:53:16,10396.0,2017,F
661,Hershfang,Jamie,20-24,USA,305,493,02:53:55,10435.0,2017,F
662,Firth,Charlotte,30-34,GBR,192,502,02:54:03,10443.0,2017,F
663,Fulton,Naomi,30-34,USA,199,506,02:54:09,10449.0,2017,F
664,Jaehn,Wendy,40-44,USA,320,513,02:54:22,10462.0,2017,F
665,Laurence,Whitney,30-34,USA,342,515,02:54:23,10463.0,2017,F
666,Depoorter,Helene,25-29,BEL,632,518,02:54:25,10465.0,2017,F
667,Eberhard,Shari,20-24,USA,5030,541,02:55:00,10500.0,2017,F
668,Wilson,Stephanie,25-29,USA,443,557,02:55:16,10516.0,2017,F
669,House,Katie,30-34,USA,311,576,02:55:38,10538.0,2017,F
670,Selert Faraud,Kir,30-34,USA,413,584,02:55:46,10546.0,2017,F
671,Kruzel,Jacy,30-34,USA,337,585,02:55:46,10546.0,2017,F
672,Baker,Colleen,25-29,USA,90,595,02:55:55,10555.0,2017,F
673,Spannaus,Michaela,20-24,USA,6068,599,02:55:57,10557.0,2017,F
674,Lundine,Sarah,25-29,USA,355,617,02:56:24,10584.0,2017,F
675,Stephan,Faith,30-34,USA,427,618,02:56:26,10586.0,2017,F
676,Culver,Jessica,25-29,USA,3108,681,02:57:25,10645.0,2017,F
677,Fox,Rachel,40-44,USA,195,686,02:57:34,10654.0,2017,F
678,Fallon,Fionna,25-29,USA,188,713,02:57:53,10673.0,2017,F
679,Woodcock,Hannah,20-24,USA,446,720,02:58:00,10680.0,2017,F
680,Klein,Iris,40-44,MGL,4258,722,02:58:00,10680.0,2017,F
681,Nolan,Alison,25-29,USA,385,742,02:58:16,10696.0,2017,F
682,Romeiser,Lillie,30-34,USA,587,744,02:58:18,10698.0,2017,F
683,Van Heerden,Erica,35-39,RSA,6159,766,02:58:31,10711.0,2017,F
684,Lamb,Erin,25-29,USA,4287,768,02:58:32,10712.0,2017,F
685,Busman,Meredith,25-29,USA,160,776,02:58:38,10718.0,2017,F
686,Ramirez Limon,Andrea,20-24,MEX,2270,788,02:58:47,10727.0,2017,F
687,Wiltse,Paula,50-54,CAN,444,799,02:58:52,10732.0,2017,F
688,Narvaez,Mirthala,40-44,MEX,4389,840,02:59:10,10750.0,2017,F
689,Kopelson,Alana,20-24,USA,4272,849,02:59:12,10752.0,2017,F
690,Johnson,Alice,25-29,USA,7288,860,02:59:17,10757.0,2017,F
691,Gohres,Megan,30-34,USA,4086,861,02:59:18,10758.0,2017,F
692,O'Donnell,Heather,35-39,CAN,2213,872,02:59:26,10766.0,2017,F
