Last Name,First Name,Division,Country,BIB,Overall Place,Time,Seconds,Year,Gender
Kevin,Quinn,40-44,GBR,143562,1,2:23:48,8628,2020,M
Maximo Jesús,ramos,35-39,PER,32201,2,2:26:28,8788,2020,M
Addison,Albin,30-34,USA,144047,3,2:28:28,8908,2020,M
Brian,Reis,30-34,USA,231277,4,2:30:14,9014,2020,M
Fredison,Costa,40-44,BRA,144518,5,2:30:22,9022,2020,M
David,Roeske,35-39,USA,141554,6,2:31:14,9074,2020,M
Antonio Marcos,Araujo,30-34,BRA,30227,7,2:32:09,9129,2020,M
Cole,Crosby,30-34,USA,39752,8,2:33:08,9188,2020,M
Guilherme,Ferreira,30-34,BRA,30460,9,2:34:31,9271,2020,M
Benjamin,Bruce,35-39,USA,42342,10,2:35:27,9327,2020,M
Michael,Zelwin,30-34,USA,35279,12,2:35:40,9340,2020,M
Jorge Luiz Bezerra dos,Santos,35-39,BRA,31215,13,2:36:15,9375,2020,M
Dennis de,Knijff,30-34,NED,144915,14,2:36:39,9399,2020,M
Daniel,Rivera,30-34,USA,135341,15,2:36:40,9400,2020,M
Felipe De,Larraechea,35-39,CHI,140977,16,2:36:57,9417,2020,M
Jop van der,Steen,25-29,NED,41562,17,2:37:31,9451,2020,M
Sergei,Melianovskii,30-34,RUS,42260,18,2:37:33,9453,2020,M
Geraldo Pereira da Silva,Filho,40-44,BRA,130039,19,2:37:44,9464,2020,M
John,Campagna,25-29,USA,139155,20,2:37:46,9466,2020,M
Cristiano,Spiller,40-44,ITA,133763,22,2:38:19,9499,2020,M
Brian,O'Connor,40-44,GBR,136245,23,2:39:28,9568,2020,M
Scott Taylor,Jr,30-34,USA,141446,24,2:39:36,9576,2020,M
David,Sudowe,30-34,GER,144366,25,2:39:59,9599,2020,M
Truls,Nesslin,35-39,NOR,143624,26,2:40:04,9604,2020,M
Venkata Sivaram,Bitragunta,25-29,IND,134142,27,2:40:05,9605,2020,M
Jhon Guerra,Rojas,30-34,PER,140242,28,2:40:24,9624,2020,M
Tung Hoi,Yip,30-34,HKG,143410,29,2:40:25,9625,2020,M
Cole,Dailey,35-39,USA,135105,30,2:40:48,9648,2020,M
Albert,Wint,40-44,USA,34376,31,2:40:50,9650,2020,M
Jérôme,Bosset,40-44,SUI,35825,32,2:40:51,9651,2020,M
Jonathan,Bradnam,30-34,CAN,137215,33,2:41:44,9704,2020,M
Ary,Santos,40-44,BRA,139851,34,2:42:05,9725,2020,M
Jackson,Jardim,35-39,VEN,133140,35,2:42:08,9728,2020,M
Thierry,Soudee,45-49,FRA,35458,36,2:42:17,9737,2020,M
Federico,Guillerón,35-39,ARG,134388,37,2:42:24,9744,2020,M
Jesse,Corro,30-34,VEN,32021,38,2:42:26,9746,2020,M
Nicholas,Gemmell,45-49,GBR,130712,39,2:43:29,9809,2020,M
Aki,Nummela,35-39,FIN,40055,40,2:43:49,9829,2020,M
Sam,Maffett,45-49,AUS,36452,41,2:43:59,9839,2020,M
Zairo,Silva,40-44,BRA,131495,42,2:44:19,9859,2020,M
Aurelio,Oliveira,40-44,BRA,133429,43,2:44:19,9859,2020,M
Brendan,Morris,35-39,GBR,231241,44,2:44:21,9861,2020,M
Kyler,Hu,25-29,USA,230621,45,2:44:43,9883,2020,M
Javier,Seco,40-44,ARG,143184,46,2:44:53,9893,2020,M
Kevin,Sasenick,35-39,USA,132281,47,2:45:31,9931,2020,M
Oran,Finegan,40-44,IRL,137500,48,2:45:31,9931,2020,M
Jonathan,Chapman,35-39,USA,142150,49,2:45:36,9936,2020,M
Niklas,Naunheim,40-44,GER,35280,50,2:45:41,9941,2020,M
Mike,Messina,30-34,USA,34521,51,2:45:45,9945,2020,M
Lukas,Hinterhoelzl,30-34,AUT,132268,52,2:45:53,9953,2020,M
Stefano,Finazzi,30-34,ITA,144521,53,2:45:55,9955,2020,M
Enrico,Kuhn,35-39,GER,139632,54,2:45:58,9958,2020,M
Patrick,O'Leary,20-24,AUS,140408,55,2:46:22,9982,2020,M
Gernot,Poerner,40-44,GER,39102,56,2:46:37,9997,2020,M
Nick,Thompson,20-24,AUS,145148,57,2:46:46,10006,2020,M
Himanshu,Sareen,35-39,IND,136454,58,2:47:04,10024,2020,M
Max,Yuan,35-39,USA,132572,59,2:47:06,10026,2020,M
Matt,Hall,45-49,GBR,131888,60,2:47:07,10027,2020,M
Enrique,Aquino,35-39,MEX,144799,61,2:47:19,10039,2020,M
Joris,Gevaert,25-29,BEL,33348,62,2:47:24,10044,2020,M
Nuritdin,Isamatov,30-34,UZB,37379,63,2:47:35,10055,2020,M
Jasper,McDowell,20-24,GBR,144777,64,2:47:43,10063,2020,M
Fretez Carlos,Antonio,30-34,PAR,138804,65,2:47:44,10064,2020,M
Vipul,Kumar,20-24,IND,38240,66,2:47:55,10075,2020,M
Miguel,Perez,30-34,ESP,142341,67,2:47:58,10078,2020,M
Brad,Schmidt,35-39,USA,136304,68,2:48:03,10083,2020,M
Carlos Eduardo,Oliveira,40-44,BRA,142388,69,2:48:15,10095,2020,M
Stéphane,Pagani,45-49,SUI,42439,70,2:48:21,10101,2020,M
Sebastian,Castro,30-34,CRC,142872,71,2:48:22,10102,2020,M
Thomas,Eller,40-44,GER,131838,72,2:48:23,10103,2020,M
Andrei,Cebotari,35-39,MDA,136745,73,2:48:25,10105,2020,M
Scott,Kulm,25-29,USA,42221,74,2:48:35,10115,2020,M
Alejandro,Gutierrez,30-34,CRC,144288,75,2:48:35,10115,2020,M
Alexander,Heim,50-54,SUI,42304,77,2:48:51,10131,2020,M
Luis Alonso,Rodríguez,35-39,CRC,142063,78,2:48:53,10133,2020,M
Dario,Andreoli,30-34,SUI,144603,79,2:49:11,10151,2020,M
Grant,Limone,20-24,USA,39525,80,2:49:21,10161,2020,M
William,Carey,30-34,USA,139403,81,2:49:31,10171,2020,M
Shaun,Frandsen,40-44,USA,137242,82,2:49:46,10186,2020,M
Sani,Badic,60-64,AUS,140336,83,2:49:48,10188,2020,M
Justo,Ramos,25-29,USA,137409,84,2:49:59,10199,2020,M
Tommy,Carlsson,40-44,SWE,37173,85,2:50:08,10208,2020,M
Bowen,Fang,45-49,CAN,134160,86,2:50:12,10212,2020,M
Attila,Kovacs,50-54,HUN,136607,87,2:50:23,10223,2020,M
Christian,Smolka,35-39,GER,41619,88,2:51:00,10260,2020,M
Christian,Kramer,35-39,GER,38917,89,2:51:02,10262,2020,M
Yovany Quintero,Davila,45-49,VEN,41759,90,2:51:12,10272,2020,M
Nestor,Lopez,30-34,VEN,32336,91,2:51:50,10310,2020,M
Eoin,Brennan,35-39,IRL,41871,92,2:51:51,10311,2020,M
Christopher,Kong,20-24,AUS,134321,93,2:51:59,10319,2020,M
Gabriel,Chavanne,25-29,SUI,41434,94,2:52:03,10323,2020,M
Marcos A,Borges,45-49,BRA,30556,95,2:52:05,10325,2020,M
Patrick,Roos,40-44,GER,38289,96,2:52:11,10331,2020,M
Jordan van,Besouw,35-39,CAN,130847,97,2:52:13,10333,2020,M
