Last Name,First Name,Division,Country,BIB,Overall Place,Time,Seconds,Year,Gender
Alex,Monroe,25-29,USA,22,35,2:26:28,8788,2018,M
Nicholas,Hilton,25-29,USA,24,36,2:26:31,8791,2018,M
Daniel,Glaz,35-39,USA,453,38,2:26:45,8805,2018,M
Nick,McCormick,35-39,GBR,455,40,2:27:35,8855,2018,M
Felix,Plinke,25-29,GER,1147,41,2:27:43,8863,2018,M
James,Kelly,35-39,USA,544,42,2:27:49,8869,2018,M
David,Kilgore,25-29,USA,554,44,2:28:01,8881,2018,M
Jack St,Marie,25-29,USA,449,45,2:28:05,8885,2018,M
Matthew,Beamer,30-34,USA,1153,46,2:28:08,8888,2018,M
Cristian,Marianelli,40-44,ITA,1148,48,2:28:35,8915,2018,M
Peter,Lighting,35-39,USA,1155,49,2:28:41,8921,2018,M
Sean,Fitzpatrick,25-29,GBR,1216,50,2:28:43,8923,2018,M
Raul,Fernandez,40-44,ESP,1150,51,2:28:43,8923,2018,M
Lucas,Baez,25-29,ARG,1310,52,2:28:53,8933,2018,M
Chris,Thompson,35-39,GBR,14,53,2:28:54,8934,2018,M
Massi,Milani,45-49,ITA,1195,54,2:28:55,8935,2018,M
Charles,Sandison,20-24,GBR,2454,55,2:29:02,8942,2018,M
Alex,Price,25-29,USA,1160,57,2:29:18,8958,2018,M
Abu Kebede,Diriba,30-34,ETH,442,58,2:29:25,8965,2018,M
Daniele,Meucci,30-34,ITA,549,59,2:29:38,8978,2018,M
Lawrence,Avery,35-39,GBR,1149,60,2:29:47,8987,2018,M
Andre,Borgen,30-34,NOR,535,61,2:29:49,8989,2018,M
Conor,Cashin,25-29,USA,1171,62,2:29:54,8994,2018,M
Yipeng,Li,35-39,CHN,1244,63,2:30:07,9007,2018,M
Stuart,Haynes,40-44,GBR,602,64,2:30:18,9018,2018,M
Martin,Kjall-Ohlsson,40-44,SWE,469,66,2:30:33,9033,2018,M
Eric,Bowles,30-34,USA,1164,68,2:30:56,9056,2018,M
Jerome,Joussemet,45-49,FRA,1032,69,2:30:57,9057,2018,M
Chris,Hartshorn,45-49,NZL,1256,74,2:31:13,9073,2018,M
Robert,Heczko,40-44,CZE,1228,75,2:31:15,9075,2018,M
Tim,Rossi,25-29,USA,461,76,2:31:19,9079,2018,M
Jonathan,Tipper,35-39,GBR,1163,77,2:31:22,9082,2018,M
Jordan,ODonoghue,25-29,GBR,890,78,2:31:29,9089,2018,M
Steven,McElligott,30-34,CAN,1156,79,2:31:40,9100,2018,M
Joe,Viavattine,20-24,USA,478,80,2:31:51,9111,2018,M
Sjef,Kimpe,30-34,NED,1427,81,2:32:03,9123,2018,M
Grzegorz,Gronostaj,40-44,POL,464,82,2:32:03,9123,2018,M
Jonnathan,Varela,35-39,CRC,1411,84,2:32:08,9128,2018,M
Damien,Bruneau,40-44,GBR,1390,86,2:32:46,9166,2018,M
Hashem,Zikry,25-29,USA,542,87,2:32:51,9171,2018,M
Felix,Cancre,20-24,USA,585,88,2:33:06,9186,2018,M
Connor,Martin,25-29,USA,1262,89,2:33:19,9199,2018,M
Andrea,Fraquelli,30-34,GBR,586,90,2:33:30,9210,2018,M
Seth,Woodring,20-24,USA,2052,91,2:33:46,9226,2018,M
Tim,Jeffreys,30-34,USA,476,92,2:33:48,9228,2018,M
Kieran,Little,30-34,IRL,2097,93,2:33:53,9233,2018,M
Matt,Lindgren,30-34,USA,1599,94,2:34:26,9266,2018,M
Ciaran,McGonagle,40-44,IRL,1238,95,2:34:38,9278,2018,M
Stefano,Ghenda,25-29,ITA,1181,96,2:34:44,9284,2018,M
John,Paulett,30-34,USA,569,97,2:34:47,9287,2018,M
Michael,Wardian,40-44,USA,479,98,2:34:54,9294,2018,M
Calum,Neff,30-34,CAN,465,99,2:34:54,9294,2018,M
Hugh,Parker,25-29,USA,458,100,2:35:08,9308,2018,M
Narciso,Mejia,30-34,USA,1180,101,2:35:08,9308,2018,M
David,Roeske,35-39,USA,470,102,2:35:13,9313,2018,M
William,Warren,25-29,USA,1233,103,2:35:25,9325,2018,M
Jonathan,Rosenbrier,35-39,GBR,1253,104,2:35:37,9337,2018,M
Chris,Gabrielson,30-34,USA,1315,105,2:35:47,9347,2018,M
Mateusz,Landuch,30-34,POL,1035,106,2:35:48,9348,2018,M
Ole Kristian,Heggheim,45-49,NOR,471,107,2:35:52,9352,2018,M
Laurent,Michellier,40-44,FRA,1271,108,2:35:58,9358,2018,M
Giuseppe Del,Priore,35-39,ITA,1043,109,2:36:03,9363,2018,M
Connor,Hesselbirg,20-24,USA,2057,110,2:36:06,9366,2018,M
Pal,Oraug,35-39,NOR,1323,111,2:36:18,9378,2018,M
Jarrod,McMullen,35-39,AUS,1224,112,2:36:19,9379,2018,M
Oz,Pearlman,35-39,USA,676,113,2:36:23,9383,2018,M
Franklin Castillo,Castillo,30-34,PAN,1166,114,2:36:26,9386,2018,M
Stephen,Bione,25-29,USA,596,115,2:36:31,9391,2018,M
