Last Name,First Name,Division,Country,BIB,Overall Place,Time,Seconds,Year,Gender
Dominic,Kiralyfi,25-29,GBR,1104,104,2:34:09,9249,2019,M
Brian,Schroy,30-34,USA,483,105,2:34:13,9253,2019,M
Mario,Fraioli,35-39,USA,455,106,2:34:15,9255,2019,M
Thomas,Kennedy,20-24,USA,694,107,2:34:21,9261,2019,M
Kai,Merten,40-44,GER,4030,108,2:34:22,9262,2019,M
Toby,Kelleher,30-34,USA,2110,109,2:34:23,9263,2019,M
Jurrien Adriaan Machiel van,Rooden,30-34,NED,1368,110,2:34:26,9266,2019,M
Jann,Post,35-39,NOR,545,111,2:34:29,9269,2019,M
Shawn,Wiler,25-29,USA,1380,112,2:34:29,9269,2019,M
Gregory,Clark,25-29,USA,560,113,2:34:30,9270,2019,M
Trond,Smedsrud,35-39,NOR,1035,114,2:34:34,9274,2019,M
