Last Name,First Name,Division,Country,BIB,Overall Place,Time,Seconds,Year,Gender
Mary,Keitany,30-34,KEN,104,25,2:25:07,8707,2014,F
Jemima,Sumgong,25-29,KEN,106,27,2:25:10,8710,2014,F
Sara,Moreira,25-29,POR,116,31,2:26:00,8760,2014,F
Jelena,Prokopcuka,35-39,LAT,103,32,2:26:15,8775,2014,F
Desiree,Linden,30-34,USA,109,40,2:28:11,8891,2014,F
Firehiwot,Dado,30-34,ETH,108,41,2:28:36,8916,2014,F
Valeria,Straneo,35-39,ITA,107,44,2:29:24,8964,2014,F
Buzunesh,Deba,25-29,ETH,102,52,2:31:40,9100,2014,F
Annie,Bersagel,30-34,USA,115,59,2:33:02,9182,2014,F
Deena,Kastor,40-44,USA,110,61,2:33:18,9198,2014,F
Ana Dulce,Felix,30-34,POR,112,74,2:35:33,9333,2014,F
Edna,Kiplagat,30-34,KEN,105,79,2:36:24,9384,2014,F
Kara,Goucher,35-39,USA,111,87,2:37:03,9423,2014,F
Lauren,Kleppin,25-29,USA,114,107,2:39:13,9553,2014,F
Alia,Gray,25-29,USA,126,117,2:39:43,9583,2014,F
Marci,Gage,25-29,USA,120,124,2:40:00,9600,2014,F
Hilary,Dionne,25-29,USA,121,131,2:40:54,9654,2014,F
Rocio Cantara,Rojas,25-29,PER,131,182,2:45:30,9930,2014,F
Kate,Pallardy,25-29,USA,128,185,2:45:46,9946,2014,F
Katie,Conlon,20-24,USA,2887,213,2:47:28,10048,2014,F
Michelle,Lilienthal,30-34,USA,119,260,2:49:16,10156,2014,F
Claudia,Gelsomino,45-49,ITA,142,306,2:50:56,10256,2014,F
Amy,Clements,30-34,GBR,5472,338,2:52:32,10352,2014,F
Liza,Howard,25-29,CAN,268,350,2:53:07,10387,2014,F
Jules,Bennett,30-34,AUS,5311,365,2:53:40,10420,2014,F
Megan,Foster,35-39,USA,261,379,2:53:58,10438,2014,F
Susan,Empey,45-49,USA,258,383,2:54:09,10449,2014,F
Alexandra,Bernardi,25-29,USA,251,384,2:54:09,10449,2014,F
Jane,Fardell,30-34,AUS,123,400,2:54:42,10482,2014,F
Paula,Keating,45-49,CAN,144,457,2:56:06,10566,2014,F
Karin,Schon,50-54,SWE,4703,493,2:56:55,10615,2014,F
Lori,Durward,40-44,CAN,2004,500,2:57:05,10625,2014,F
Katie,Casto,30-34,USA,297,509,2:57:12,10632,2014,F
Margaret,McMahon,45-49,IRL,295,511,2:57:13,10633,2014,F
Erika,Bagatin,40-44,ITA,249,518,2:57:17,10637,2014,F
Kathleen,O'Neil,25-29,USA,5486,580,2:58:17,10697,2014,F
Andrea,Imhof,25-29,USA,269,582,2:58:18,10698,2014,F
Elizabeth,Bailey,25-29,USA,250,605,2:58:38,10718,2014,F
Nancy,Clayton,25-29,USA,12913,615,2:58:49,10729,2014,F
Mallory,Anderson,20-24,USA,248,623,2:58:53,10733,2014,F
Monika,Kalbacher,35-39,AUT,3306,630,2:58:56,10736,2014,F
Andrea,Danne,50-54,GER,2816,639,2:59:02,10742,2014,F
Sylvie,Tramoy,40-44,FRA,287,679,2:59:39,10779,2014,F
Johanna,Nilsson,30-34,SWE,574,684,2:59:40,10780,2014,F
Heather,Schulz,40-44,USA,285,691,2:59:47,10787,2014,F
Nicola,Holdsworth,25-29,USA,2688,695,2:59:49,10789,2014,F
Ruth,Loos,40-44,BEL,294,701,2:59:53,10793,2014,F
Carolina,Pena,40-44,CHI,280,705,2:59:57,10797,2014,F
Stina,Moe,40-44,NOR,6197,712,3:00:02,10802,2014,F
Amy Marie,Oldenburg,35-39,USA,198,731,3:00:17,10817,2014,F
Rachel,Glasson,40-44,AUS,145,752,3:00:45,10845,2014,F
Arianne Field,Perry,25-29,USA,260,753,3:00:45,10845,2014,F
Tammy,Richards,40-44,USA,282,767,3:01:05,10865,2014,F
Caitrin,Demchko,25-29,USA,5365,790,3:01:29,10889,2014,F
Alysia,Dusseau,30-34,USA,255,793,3:01:31,10891,2014,F
Jennifer,Enge,40-44,USA,259,803,3:01:37,10897,2014,F
Maria Jose,Pueyo,40-44,ESP,141,812,3:01:43,10903,2014,F
Jessica,Gonzales,25-29,USA,4536,825,3:02:09,10929,2014,F
Veronica,Jackson,25-29,USA,270,828,3:02:10,10930,2014,F
Caroline,Renkin,30-34,USA,632,835,3:02:14,10934,2014,F
Bridget,Hatch,35-39,USA,264,839,3:02:18,10938,2014,F
Kristin,Baker,30-34,USA,5836,844,3:02:23,10943,2014,F
Anastasia,Kahan,20-24,USA,20331,850,3:02:32,10952,2014,F
Emily,Kurian,30-34,USA,127,872,3:02:48,10968,2014,F
Joslyn,Dalton,25-29,USA,13857,882,3:02:54,10974,2014,F
Sarah,Elliott,25-29,CAN,257,897,3:03:09,10989,2014,F
