Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Glaz,Daniel,35-39,USA,710,76,02:23:57,8637.0,2019,M
Smith,Kent,25-29,USA,653,77,02:24:09,8649.0,2019,M
Arcos,Raul,25-29,USA,17162,78,02:24:28,8668.0,2019,M
Chu,Meng-Tsung,35-39,TWN,418,79,02:24:44,8684.0,2019,M
Craven,Jeremy,20-24,USA,431,80,02:24:53,8693.0,2019,M
Clevenger,Stephen,30-34,USA,421,81,02:24:54,8694.0,2019,M
Hillyard,Matthew,30-34,USA,499,82,02:24:56,8696.0,2019,M
Woodman,Aaron,30-34,GBR,1081,83,02:24:57,8697.0,2019,M
Mance,Steven,35-39,USA,552,84,02:25:14,8714.0,2019,M
Ellis,Brandon,25-29,USA,12088,85,02:25:14,8714.0,2019,M
Brosseau,Jason,30-34,USA,399,86,02:25:17,8717.0,2019,M
Poulin,Simon,35-39,CAN,604,87,02:25:21,8721.0,2019,M
Bakke,Morten Urdal,25-29,NOR,5061,88,02:25:22,8722.0,2019,M
Bates,Emma,25-29,USA,109,89,02:25:27,8727.0,2019,M
Randall,Jack,25-29,USA,611,90,02:25:30,8730.0,2019,M
Haywas,Adrian,30-34,USA,490,91,02:25:30,8730.0,2019,F
Cartwright,Andrew,25-29,USA,411,92,02:25:31,8731.0,2019,M
Wiersum,Matthew,30-34,USA,686,93,02:25:32,8732.0,2019,M
Vangampleare,Stephen,25-29,USA,675,94,02:25:36,8736.0,2019,M
Spector,Nicholas,25-29,USA,656,95,02:25:44,8744.0,2019,M
Krieg,Sam,40-44,USA,535,96,02:25:59,8759.0,2019,M
Scanlon,Robert,25-29,USA,639,97,02:26:00,8760.0,2019,M
Purcella,Corey,25-29,USA,607,98,02:26:02,8762.0,2019,M
Emberton,Caleb,30-34,USA,456,99,02:26:04,8764.0,2019,M
Hsiao,Yu,25-29,TWN,505,100,02:26:05,8765.0,2019,M
Saito,Daiki,25-29,JPN,703,101,02:26:21,8781.0,2019,M
Schneider,Ben,35-39,USA,644,102,02:26:21,8781.0,2019,M
Wilson,Mickey,35-39,USA,12052,103,02:26:33,8793.0,2019,M
Alvarez,Recio,40-44,DOM,3041,104,02:26:36,8796.0,2019,M
Waldum,Adam,25-29,USA,680,105,02:26:45,8805.0,2019,M
Niemiec,Joseph,25-29,USA,585,106,02:26:47,8807.0,2019,M
Mccormack,Fionnuala,35-39,IRL,112,107,02:26:47,8807.0,2019,F
Mason,Chris,35-39,GBR,8008,108,02:27:01,8821.0,2019,M
Conn,Joel,35-39,USA,13119,109,02:27:11,8831.0,2019,M
Manning,Aaron,25-29,CAN,553,110,02:27:17,8837.0,2019,M
Hartshorn,Chris,45-49,NZL,485,111,02:27:28,8848.0,2019,M
Keller,Jonathan,25-29,USA,524,112,02:27:37,8857.0,2019,M
Costello,Gregory,35-39,USA,426,113,02:27:40,8860.0,2019,M
Rasmussen,Jonas,25-29,DEN,3038,114,02:27:43,8863.0,2019,M
Bruce,Stephanie,35-39,USA,110,115,02:27:47,8867.0,2019,M
Azocar,Kevin,25-29,CAN,367,116,02:27:50,8870.0,2019,F
Gonzalez,Omar,25-29,USA,17171,117,02:27:50,8870.0,2019,M
Andersen,Jordan,35-39,USA,357,118,02:27:57,8877.0,2019,M
Thornburg,Tim,30-34,USA,14147,119,02:28:07,8887.0,2019,M
Sanchez Guevara,Aurelio,30-34,CRC,3019,120,02:28:08,8888.0,2019,M
Flanagan,Lindsay,25-29,USA,111,121,02:28:08,8888.0,2019,F
Anderson,Curtis,25-29,CAN,358,122,02:28:41,8921.0,2019,M
Miller,Zak,30-34,USA,19156,123,02:28:43,8923.0,2019,M
Haynes,Stuart,40-44,GBR,489,124,02:28:45,8925.0,2019,M
Cabada,Lupe,30-34,USA,406,125,02:28:53,8933.0,2019,M
Corby,Rod,40-44,USA,423,126,02:28:53,8933.0,2019,M
Hudson,Robert,30-34,GBR,8052,127,02:28:56,8936.0,2019,M
Leys,Dries,40-44,BEL,547,128,02:28:56,8936.0,2019,M
Saunders,David,30-34,USA,19177,129,02:28:59,8939.0,2019,M
Lesch,Eric,40-44,USA,545,130,02:29:02,8942.0,2019,M
Thweatt,Laura,30-34,USA,108,131,02:29:06,8946.0,2019,F
Thompson,Nicholas,40-44,USA,667,132,02:29:13,8953.0,2019,M
Van Ongeval,Tom,45-49,BEL,18144,133,02:29:15,8955.0,2019,M
Oliveira,Rafael,35-39,POR,6003,134,02:29:29,8969.0,2019,M
Hall,Brady,25-29,USA,482,135,02:29:32,8972.0,2019,M
Alatalo,Erik,25-29,USA,10021,136,02:29:34,8974.0,2019,M
Johnson,Spencer,20-24,USA,513,137,02:29:45,8985.0,2019,M
Weightman,Lisa,40-44,AUS,107,138,02:29:45,8985.0,2019,F
Ren,Siwu,25-29,CHN,19184,139,02:29:48,8988.0,2019,M
Thistle,Paul,30-34,USA,663,140,02:29:54,8994.0,2019,M
Quesnell,Michael,25-29,USA,12164,141,02:30:03,9003.0,2019,M
Ward,Taylor,25-29,USA,114,142,02:30:14,9014.0,2019,F
Cuestas,Martin,30-34,URU,27,143,02:30:34,9034.0,2019,M
Etzenhouser,Shawn,30-34,USA,1069,144,02:30:39,9039.0,2019,M
Biebelhausen,Stephen,20-24,USA,385,145,02:30:48,9048.0,2019,M
Alexander,Daniel,30-34,GBR,354,146,02:30:49,9049.0,2019,M
Pierce,Jonathan,30-34,USA,726,147,02:30:51,9051.0,2019,M
Klucznik,Christopher,35-39,USA,1046,148,02:30:53,9053.0,2019,M
Greenlaw,Jerry,30-34,USA,472,149,02:30:54,9054.0,2019,M
Clark,Doron,40-44,USA,419,150,02:30:58,9058.0,2019,M
Dai,Chaoguang,30-34,CHN,3076,151,02:31:16,9076.0,2019,M
Macdonald,James,35-39,GBR,8006,152,02:31:23,9083.0,2019,M
Kent,Jeff,30-34,USA,525,153,02:31:28,9088.0,2019,M
Dedert,Cass,25-29,USA,14044,154,02:31:29,9089.0,2019,M
Mixdorf,Matthew,25-29,USA,14047,155,02:31:38,9098.0,2019,M
Casey,Kameron,25-29,USA,704,156,02:31:40,9100.0,2019,M
Acosta,Jason,35-39,USA,14052,157,02:31:40,9100.0,2019,M
Perez,Madai,35-39,MEX,105,158,02:31:44,9104.0,2019,F
Hesselbirg,Connor,20-24,USA,12096,159,02:31:48,9108.0,2019,M
Cordell,Adam,25-29,USA,10051,160,02:31:49,9109.0,2019,M
Sellers,Sarah,25-29,USA,120,161,02:31:49,9109.0,2019,F
Burger,Garrett,30-34,USA,13044,162,02:31:49,9109.0,2019,M
Geeraert,Jeroen,30-34,USA,11147,163,02:31:50,9110.0,2019,M
Masland,Caleb,35-39,USA,562,164,02:31:56,9116.0,2019,M
Esser,Anke,25-29,GER,125,165,02:32:06,9126.0,2019,F
Elsayed,Yehia,30-34,EGY,455,166,02:32:20,9140.0,2019,M
Carey,Michael,20-24,USA,12192,167,02:32:27,9147.0,2019,M
Pedersen,Robert,20-24,USA,9084,168,02:32:33,9153.0,2019,M
Chaisson,Stanley,35-39,CAN,1175,169,02:32:36,9156.0,2019,M
Brasil Silverio,Thiago,35-39,BRA,1137,170,02:32:37,9157.0,2019,M
Wood,Ethan,25-29,USA,9357,171,02:32:40,9160.0,2019,M
Cashin,Conor,25-29,USA,722,172,02:32:41,9161.0,2019,M
Gillies,Tyler,25-29,USA,13055,173,02:32:42,9162.0,2019,M
Procknow,Adam,25-29,USA,10031,174,02:32:43,9163.0,2019,M
Benard,Nathan,20-24,FRA,3059,175,02:32:43,9163.0,2019,M
Musgrave,Patrick,25-29,USA,11044,176,02:32:44,9164.0,2019,M
Vall,Markus,25-29,SWE,6099,177,02:32:48,9168.0,2019,M
Mayer,Jeffrey,30-34,USA,13069,178,02:32:48,9168.0,2019,M
Laino,Sebastian,35-39,ARG,1090,179,02:32:56,9176.0,2019,M
Medeiros,J Matthew,30-34,USA,14095,180,02:33:05,9185.0,2019,M
Rhynard,Caleb,25-29,USA,17130,181,02:33:07,9187.0,2019,M
Rodriguez Pritchard,Alejandro,30-34,ESP,20165,182,02:33:08,9188.0,2019,M
Coffey,Peter,25-29,USA,10080,183,02:33:14,9194.0,2019,M
Kaneshige,Shiho,30-34,JPN,17142,184,02:33:16,9196.0,2019,F
Burger,Karel,35-39,RSA,6043,185,02:33:17,9197.0,2019,M
Hannane,Chakib,40-44,MAR,18171,186,02:33:26,9206.0,2019,M
Martin Perez,Oscar,35-39,ESP,6079,187,02:33:33,9213.0,2019,M
Parrish,Ryan,40-44,USA,595,188,02:33:33,9213.0,2019,M
Zhou,Alan,20-24,USA,11160,189,02:33:49,9229.0,2019,F
Behm,Mia,25-29,USA,721,190,02:33:52,9232.0,2019,M
Velazquez,Orlando,40-44,USA,676,191,02:33:56,9236.0,2019,M
Mackay,Tom,25-29,AUS,10001,192,02:33:56,9236.0,2019,M
Aldridge,Liam,30-34,GBR,8051,193,02:34:01,9241.0,2019,M
Gildersleeve,Kenneth,25-29,USA,9022,194,02:34:09,9249.0,2019,M
Edwards,Kit,30-34,GBR,7062,195,02:34:10,9250.0,2019,M
Chan,Garrick,25-29,USA,14096,196,02:34:13,9253.0,2019,M
Kaplan,Josh,30-34,USA,9046,197,02:34:26,9266.0,2019,M
Garcia,Miguel,30-34,USA,14001,198,02:34:28,9268.0,2019,M
Bergman,Jennifer,25-29,USA,124,199,02:34:37,9277.0,2019,F
Cabel,Matthew,25-29,USA,19179,200,02:34:44,9284.0,2019,M
Morris,Brendan,30-34,GBR,8042,201,02:34:45,9285.0,2019,M
Toews,Wesley,30-34,USA,13036,202,02:34:46,9286.0,2019,M
Wat,King Long,20-24,HKG,15088,203,02:34:48,9288.0,2019,M
Borgen,Andre,30-34,NOR,5063,204,02:34:48,9288.0,2019,M
Janssen,Henry,25-29,USA,14140,205,02:34:51,9291.0,2019,M
Grogaard,Andreas,25-29,NOR,18165,206,02:34:51,9291.0,2019,M
Delaney,Daniel,25-29,USA,13198,207,02:34:52,9292.0,2019,M
Schmitt,Charles,30-34,USA,11070,208,02:34:56,9296.0,2019,M
Tai,Wei-Yu,35-39,TWN,7018,209,02:35:06,9306.0,2019,M
Gemmell,Nicholas,45-49,GBR,7072,210,02:35:10,9310.0,2019,M
Garcia,Diego,40-44,ESP,6061,211,02:35:15,9315.0,2019,M
Duffy,Chris,19 and under,USA,1005,212,02:35:18,9318.0,2019,M
Swiatkowski,Mieczyslaw,35-39,USA,13126,213,02:35:19,9319.0,2019,M
Bailey,Jeff,30-34,USA,369,214,02:35:25,9325.0,2019,M
Anderson,Lindsey,30-34,USA,117,215,02:35:28,9328.0,2019,F
Schneider,Alyssa,25-29,USA,122,216,02:35:31,9331.0,2019,F
Mccarron,Lee,30-34,CAN,1182,217,02:35:33,9333.0,2019,M
Cutter,Patrick,30-34,USA,14019,218,02:35:34,9334.0,2019,M
White,Thomas,30-34,CAN,15121,219,02:35:34,9334.0,2019,M
Butcher,Brian,20-24,USA,404,220,02:35:41,9341.0,2019,M
Roman-Duval,Julia,35-39,USA,119,221,02:35:41,9341.0,2019,F
Deligero,Mark,35-39,PHI,13185,222,02:35:45,9345.0,2019,M
Delanghe,Sean,30-34,CAN,2155,223,02:35:45,9345.0,2019,M
Guerrero,Gerardo,35-39,MEX,18120,224,02:35:48,9348.0,2019,M
Thoburn,Chris,30-34,USA,664,225,02:36:02,9362.0,2019,M
Starosta,Patric,30-34,GER,3090,226,02:36:02,9362.0,2019,M
Thielsen,Brendan,25-29,USA,14035,227,02:36:03,9363.0,2019,M
Macmurray,Chris,25-29,USA,14136,228,02:36:08,9368.0,2019,M
Diederichs,Gunnar,40-44,GER,3084,229,02:36:17,9377.0,2019,M
Fitzsimmons,Alec,25-29,USA,12100,230,02:36:18,9378.0,2019,M
Brumelot,Marie-Ange,25-29,FRA,401,231,02:36:23,9383.0,2019,F
Morris,David,35-39,GBR,7064,232,02:36:33,9393.0,2019,M
Glaubke,Eric,25-29,USA,14054,233,02:36:39,9399.0,2019,M
Bowden,Nicholas,45-49,USA,395,234,02:36:47,9407.0,2019,M
Cote,Patrick,30-34,CAN,1173,235,02:36:50,9410.0,2019,M
Mitchell,Tristan,30-34,USA,12140,236,02:36:51,9411.0,2019,M
Wedgwood,John,30-34,GBR,8020,237,02:36:56,9416.0,2019,M
Salazar,Joel,25-29,USA,15033,238,02:36:59,9419.0,2019,F
Jones,Lindy,25-29,USA,514,239,02:36:59,9419.0,2019,M
Lindgren,Matt,30-34,USA,13023,240,02:37:00,9420.0,2019,M
Cook,Matt,35-39,GBR,7080,241,02:37:01,9421.0,2019,M
Dieleman,Trevor,30-34,CAN,2452,242,02:37:05,9425.0,2019,M
Mulligan,Matthew,25-29,USA,9073,243,02:37:14,9434.0,2019,M
Satterfield,Joseph,40-44,USA,638,244,02:37:14,9434.0,2019,M
Young,Paul,25-29,USA,13095,245,02:37:15,9435.0,2019,M
Tyner,Alexander,25-29,USA,11194,246,02:37:17,9437.0,2019,M
Pavelko,Andrii,30-34,UKR,7030,247,02:37:18,9438.0,2019,M
Fitzpatrick,Thomas,30-34,USA,15142,248,02:37:20,9440.0,2019,M
Valente,Thomas,25-29,USA,9078,249,02:37:21,9441.0,2019,M
Stucker,James,25-29,USA,13088,250,02:37:22,9442.0,2019,M
Cheseto,Marko,35-39,USA,12046,251,02:37:23,9443.0,2019,M
Ricalde,Jose,35-39,CHI,2180,252,02:37:25,9445.0,2019,M
Stotts,Brian,35-39,USA,11122,253,02:37:25,9445.0,2019,M
Basinski,Edward,35-39,USA,13009,254,02:37:26,9446.0,2019,F
Peltoniemi,Ossi,30-34,FIN,3047,255,02:37:29,9449.0,2019,M
Labonte,Jean-Francois,30-34,CAN,1190,256,02:37:31,9451.0,2019,M
Shanabruch,Thomas,40-44,USA,11073,257,02:37:31,9451.0,2019,M
Bareikis,Jane,25-29,USA,718,258,02:37:32,9452.0,2019,M
Larue,Bob,35-39,USA,12141,259,02:37:33,9453.0,2019,M
Koivisto,Troy,25-29,USA,14030,260,02:37:37,9457.0,2019,M
Bareikis,Arturs,30-34,USA,717,261,02:37:40,9460.0,2019,M
Alexander,Grant,20-24,USA,17388,262,02:37:42,9462.0,2019,M
Pessen,Yotam,20-24,GER,4032,263,02:37:46,9466.0,2019,M
Harder,Tim,30-34,USA,13012,264,02:37:46,9466.0,2019,M
Kinsella,Ian,35-39,IRL,2141,265,02:37:47,9467.0,2019,M
Mulvihill,John,35-39,IRL,4021,266,02:37:48,9468.0,2019,M
Spak,Aaron,20-24,USA,11143,267,02:37:52,9472.0,2019,M
Choi,Chris,35-39,USA,13048,268,02:37:53,9473.0,2019,M
Fivrin,Ashkan,40-44,SWE,6094,269,02:37:54,9474.0,2019,M
Tecza,Jakub,25-29,POL,14169,270,02:37:55,9475.0,2019,M
Davidson,Terry,45-49,USA,439,271,02:37:56,9476.0,2019,M
Bell,Samuel,40-44,USA,380,272,02:37:58,9478.0,2019,M
Tarbath,Forest,25-29,USA,662,273,02:37:58,9478.0,2019,M
Spalding,Tony,25-29,USA,11108,274,02:38:00,9480.0,2019,M
Salminen,Matthew,30-34,USA,14055,275,02:38:10,9490.0,2019,M
Schroeder,Adam,35-39,USA,14114,276,02:38:12,9492.0,2019,M
Morse,John,30-34,USA,14196,277,02:38:15,9495.0,2019,M
Cunnington,Daniel,25-29,GBR,8062,278,02:38:24,9504.0,2019,M
Unternaehrer,Olivier,40-44,SUI,1030,279,02:38:25,9505.0,2019,M
Loosvelt,Philippe,20-24,BEL,1132,280,02:38:25,9505.0,2019,M
Diamond,Matthew,30-34,USA,10088,281,02:38:34,9514.0,2019,M
Rubin,Daniel,20-24,USA,14183,282,02:38:34,9514.0,2019,M
Gwyn-Jones,Rollo,30-34,GBR,19107,283,02:38:35,9515.0,2019,M
Jove Riart,Xavier,20-24,AND,15143,284,02:38:39,9519.0,2019,F
Rouse,Gina,35-39,USA,626,285,02:38:44,9524.0,2019,M
Seco,Javier Adrian,40-44,ARG,17133,286,02:38:46,9526.0,2019,M
Talleri,William,40-44,ITA,18182,287,02:38:48,9528.0,2019,M
Smith Iii,Arthur,20-24,USA,14128,288,02:38:49,9529.0,2019,M
Hohlman,Robbie,25-29,USA,8085,289,02:38:51,9531.0,2019,M
Butler,Liam,30-34,GBR,8043,290,02:39:00,9540.0,2019,M
Bauer,Jeremy,40-44,USA,14104,291,02:39:01,9541.0,2019,M
Powers,Ashlee,25-29,USA,605,292,02:39:04,9544.0,2019,M
Wojdyla,Ryan,25-29,USA,13136,293,02:39:06,9546.0,2019,M
Nishikata,Yuji,30-34,JPN,4057,294,02:39:09,9549.0,2019,M
Eckerman,Eric,40-44,USA,10090,295,02:39:15,9555.0,2019,M
Kimura,Kyle,30-34,CAN,2564,296,02:39:16,9556.0,2019,M
Woltjer,Joey,30-34,USA,10044,297,02:39:19,9559.0,2019,M
Clark,Steven,45-49,USA,13101,298,02:39:21,9561.0,2019,M
Boenaa,Bjorn Arve,40-44,NOR,5057,299,02:39:25,9565.0,2019,M
Ernst,Ekkehard,45-49,GER,1079,300,02:39:27,9567.0,2019,M
