Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Chu,Meng-Tsung,35-39,TWN,418,79,02:24:44,8684.0,2019,M
Craven,Jeremy,20-24,USA,431,80,02:24:53,8693.0,2019,M
Clevenger,Stephen,30-34,USA,421,81,02:24:54,8694.0,2019,M
Hillyard,Matthew,30-34,USA,499,82,02:24:56,8696.0,2019,M
Woodman,Aaron,30-34,GBR,1081,83,02:24:57,8697.0,2019,M
Mance,Steven,35-39,USA,552,84,02:25:14,8714.0,2019,M
Ellis,Brandon,25-29,USA,12088,85,02:25:14,8714.0,2019,M
Brosseau,Jason,30-34,USA,399,86,02:25:17,8717.0,2019,M
Poulin,Simon,35-39,CAN,604,87,02:25:21,8721.0,2019,M
Bakke,Morten Urdal,25-29,NOR,5061,88,02:25:22,8722.0,2019,M
Randall,Jack,25-29,USA,611,90,02:25:30,8730.0,2019,M
Haywas,Adrian,30-34,USA,490,91,02:25:30,8730.0,2019,M
Cartwright,Andrew,25-29,USA,411,92,02:25:31,8731.0,2019,M
Wiersum,Matthew,30-34,USA,686,93,02:25:32,8732.0,2019,M
Vangampleare,Stephen,25-29,USA,675,94,02:25:36,8736.0,2019,M
Spector,Nicholas,25-29,USA,656,95,02:25:44,8744.0,2019,M
Krieg,Sam,40-44,USA,535,96,02:25:59,8759.0,2019,M
Scanlon,Robert,25-29,USA,639,97,02:26:00,8760.0,2019,M
Purcella,Corey,25-29,USA,607,98,02:26:02,8762.0,2019,M
Emberton,Caleb,30-34,USA,456,99,02:26:04,8764.0,2019,M
Hsiao,Yu,25-29,TWN,505,100,02:26:05,8765.0,2019,M
Saito,Daiki,25-29,JPN,703,101,02:26:21,8781.0,2019,M
Schneider,Ben,35-39,USA,644,102,02:26:21,8781.0,2019,M
Wilson,Mickey,35-39,USA,12052,103,02:26:33,8793.0,2019,M
Alvarez,Recio,40-44,DOM,3041,104,02:26:36,8796.0,2019,M
