Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Varela,Jonnathan,35-39,CRC,9115,39,02:24:13,8653.0,2015,M
O'Connor,Teage,30-34,USA,461,42,02:24:31,8671.0,2015,M
Thompson,Christian,25-29,USA,31,43,02:24:36,8676.0,2015,M
Kremske,Dan,25-29,USA,30,45,02:24:42,8682.0,2015,M
Wallor,Eric,30-34,USA,493,46,02:24:59,8699.0,2015,M
Shields,Rex,25-29,USA,455,47,02:25:09,8709.0,2015,M
Cu Cacao,Elvin,20-24,GUA,2070,49,02:25:22,8722.0,2015,M
Eustance,Tyler,20-24,USA,456,50,02:25:26,8726.0,2015,M
Briot,Thomas,30-34,FRA,483,51,02:25:29,8729.0,2015,M
Petrak,David,25-29,USA,84,52,02:25:50,8750.0,2015,M
Yilma,Yon,25-29,USA,485,53,02:25:57,8757.0,2015,M
Bechtol,Keith,30-34,USA,83,54,02:26:13,8773.0,2015,M
Davy,Matthew,30-34,AUS,480,55,02:26:21,8781.0,2015,M
Cook,Riley,30-34,USA,432,56,02:26:26,8786.0,2015,M
Beamer,Matthew,25-29,USA,428,57,02:26:39,8799.0,2015,M
Root,Ryan,20-24,USA,478,58,02:26:46,8806.0,2015,M
Glaz,Daniel,30-34,USA,489,59,02:26:55,8815.0,2015,M
Kettler,Michael,35-39,USA,421,60,02:27:13,8833.0,2015,M
Russeau,Alex,25-29,USA,447,61,02:27:28,8848.0,2015,M
Hird,Nick,30-34,USA,431,62,02:27:29,8849.0,2015,M
Finnel,Brian,25-29,USA,404,63,02:27:33,8853.0,2015,M
Hamilton,Joel,30-34,USA,6199,64,02:27:37,8857.0,2015,M
Penny,J,25-29,USA,5196,65,02:27:38,8858.0,2015,M
Turner,Wesley,25-29,USA,81,66,02:27:45,8865.0,2015,M
Newman,Zac,30-34,AUS,479,68,02:28:03,8883.0,2015,M
Sharkey,Bryan,25-29,USA,403,69,02:28:11,8891.0,2015,M
Edinger,Nick,20-24,USA,451,70,02:28:20,8900.0,2015,M
Hanson,Erik,25-29,USA,463,71,02:28:21,8901.0,2015,M
Jr. Ries,Tommy,25-29,USA,8178,72,02:28:24,8904.0,2015,M
Favela,Emisael,35-39,MEX,460,73,02:28:24,8904.0,2015,M
Watson,Sean,25-29,USA,8066,74,02:28:35,8915.0,2015,M
Lerma,Jordan,20-24,USA,6120,75,02:28:44,8924.0,2015,M
Rivero,Luis,25-29,GUA,467,77,02:29:16,8956.0,2015,M
Johnson,Scott,30-34,USA,427,78,02:29:31,8971.0,2015,M
Campos,Jesus,30-34,USA,470,79,02:29:54,8994.0,2015,M
Bradley,Sam,25-29,GBR,450,81,02:30:13,9013.0,2015,M
Lopez,Mynor,30-34,GUA,482,82,02:30:28,9028.0,2015,M
Valenzona,Damon,25-29,USA,439,83,02:30:28,9028.0,2015,M
Boyer,Lane,25-29,USA,484,84,02:30:42,9042.0,2015,M
Vanos,William,40-44,USA,417,85,02:30:52,9052.0,2015,M
Neff,Jackson,20-24,USA,8162,86,02:30:52,9052.0,2015,M
Schneider,Ben,30-34,USA,449,87,02:30:57,9057.0,2015,M
Beausoleil,Logan,25-29,USA,10125,88,02:31:05,9065.0,2015,M
Torphy,Bobby,25-29,USA,434,89,02:31:10,9070.0,2015,M
Knutson,Mike,35-39,USA,8015,91,02:31:25,9085.0,2015,M
Vanbruggen,Mitch,25-29,USA,93,92,02:31:28,9088.0,2015,M
Kuhlmann,Patrick,40-44,USA,446,93,02:31:28,9088.0,2015,M
Wilber,Matthew,30-34,USA,409,95,02:31:47,9107.0,2015,M
Norton,Joseph,30-34,USA,473,96,02:31:53,9113.0,2015,M
Tomita,Shohei,20-24,JPN,495,97,02:32:02,9122.0,2015,M
Cabada,Lupe,25-29,USA,453,98,02:32:11,9131.0,2015,M
Kurek,Justin,35-39,CAN,1042,99,02:32:17,9137.0,2015,M
Danaher,Mike,20-24,USA,477,100,02:32:26,9146.0,2015,M
Erichsen,Chris,25-29,USA,22,101,02:32:33,9153.0,2015,M
Eanes,Francis,25-29,USA,486,102,02:32:40,9160.0,2015,M
Wood,Ethan,20-24,USA,5378,103,02:32:43,9163.0,2015,M
Hatleback,Nate,25-29,USA,13137,104,02:32:46,9166.0,2015,M
Akita,James,35-39,USA,481,105,02:32:50,9170.0,2015,M
Dudley,Tyler,25-29,USA,14100,107,02:32:53,9173.0,2015,M
Huberty,Bryan,35-39,USA,413,108,02:32:53,9173.0,2015,M
Looi,Alexander,25-29,USA,8026,109,02:32:56,9176.0,2015,M
Woldesilassie,Daniel,20-24,USA,13165,110,02:33:11,9191.0,2015,M
Hutson,Greg,25-29,USA,10109,111,02:33:12,9192.0,2015,M
Rieger,Cameron,20-24,USA,498,113,02:33:20,9200.0,2015,M
