Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Kosgei,Brigid,20-24,KEN,103,24,02:18:35,8315.0,2018,F
Dereje,Roza,20-24,ETH,104,36,02:21:18,8478.0,2018,F
Demise,Shure,20-24,ETH,107,40,02:22:15,8535.0,2018,F
Kiplagat,Florence,30-34,KEN,105,57,02:26:08,8768.0,2018,F
Nyaruai,Veronicah,25-29,KEN,123,104,02:31:34,9094.0,2018,F
Crouch,Sarah,25-29,USA,113,113,02:32:37,9157.0,2018,F
Ward,Taylor,25-29,USA,114,115,02:32:42,9162.0,2018,F
Landau,Kate,40-44,USA,509,120,02:33:26,9206.0,2018,F
Myrand,Melanie,30-34,CAN,119,126,02:34:08,9248.0,2018,F
Klimek,Marci,30-34,USA,495,142,02:34:53,9293.0,2018,F
Jorgensen,Gwen,30-34,USA,121,162,02:36:23,9383.0,2018,F
Anderson,Lindsey,30-34,USA,357,169,02:36:51,9411.0,2018,F
Marino,Amanda,25-29,USA,530,184,02:38:04,9484.0,2018,F
Matthews,Katie,25-29,USA,117,187,02:38:16,9496.0,2018,F
Doucet,Shelley,35-39,CAN,426,196,02:38:49,9529.0,2018,F
Mack,Jeanne,25-29,USA,528,203,02:39:04,9544.0,2018,F
Schneider,Alyssa,25-29,USA,597,206,02:39:11,9551.0,2018,F
Ardrey,Deanna,35-39,USA,359,218,02:39:44,9584.0,2018,F
Gustafson,Kate,30-34,CAN,459,228,02:40:06,9606.0,2018,F
Keating,Bonnie,30-34,USA,487,229,02:40:12,9612.0,2018,F
Fulton,Naomi,30-34,USA,446,240,02:40:57,9657.0,2018,F
Mollenkopf,Ingrid,25-29,USA,5196,250,02:41:37,9697.0,2018,F
Corno,Hilary,40-44,USA,412,266,02:42:13,9733.0,2018,F
Bareikis,Jane,20-24,USA,657,282,02:42:38,9758.0,2018,F
Severy,Natalie,35-39,USA,602,290,02:42:46,9766.0,2018,F
Perkins,Lauren,35-39,USA,571,304,02:42:55,9775.0,2018,F
Njeim,Chirine,30-34,LBN,120,308,02:43:04,9784.0,2018,F
Pappas,Alexi,25-29,GRE,122,320,02:43:38,9818.0,2018,F
Draskau Petersson,Jess,40-44,DEN,111,325,02:44:11,9851.0,2018,F
Chester,Jordan,25-29,USA,402,329,02:44:16,9856.0,2018,F
Blackham,Merrilee,40-44,USA,386,346,02:44:36,9876.0,2018,F
Mack,Carrie,30-34,USA,527,364,02:45:11,9911.0,2018,F
Bishop,Meghan,30-34,USA,385,380,02:45:42,9942.0,2018,F
Toohey,Kait,30-34,CAN,628,385,02:45:45,9945.0,2018,F
Szabo,Nora,30-34,HUN,623,389,02:45:50,9950.0,2018,F
Alt,Andrea,25-29,USA,356,393,02:46:05,9965.0,2018,F
Hall,Chelsea,25-29,USA,460,405,02:46:29,9989.0,2018,F
Beck,Catherine,30-34,USA,372,429,02:47:15,10035.0,2018,F
Marrari,Erica,35-39,USA,533,450,02:47:44,10064.0,2018,F
