Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Sizek,Julia,25-29,USA,648,388,02:41:58,9718.0,2019,F
Selert Faraud,Kir,30-34,USA,645,393,02:42:10,9730.0,2019,F
Lane,Nicole,25-29,USA,539,402,02:42:26,9746.0,2019,F
Kersjes,Lauren,25-29,USA,527,405,02:42:29,9749.0,2019,F
Bogantes Gonzalez,Diana,30-34,CRC,393,414,02:42:45,9765.0,2019,F
Kaulen,Laura,40-44,USA,520,416,02:42:48,9768.0,2019,F
Kirkpatrick,Annmarie,35-39,USA,126,422,02:42:55,9775.0,2019,F
Mason,Ericka,25-29,USA,563,423,02:42:55,9775.0,2019,F
Ko,Phebe,35-39,USA,533,426,02:43:00,9780.0,2019,F
Thompson,Joanna,25-29,USA,666,427,02:43:01,9781.0,2019,F
Liu,Ziyang,35-39,CHN,549,434,02:43:10,9790.0,2019,F
Rushton,,25-29,Culver,630,437,02:43:12,9792.0,2019,F
Eberhard,Shari,25-29,USA,452,438,02:43:13,9793.0,2019,F
Njeim,Chirine,35-39,LIB,123,453,02:43:31,9811.0,2019,F
Ruffo,Kerri,20-24,USA,628,457,02:43:35,9815.0,2019,F
De La Cruz,Jovana,25-29,PER,113,460,02:43:41,9821.0,2019,F
Victor,Jessa,25-29,USA,678,461,02:43:42,9822.0,2019,F
Taylor,Katie,25-29,USA,11512,464,02:43:43,9823.0,2019,F
Ripley,Andi,30-34,USA,618,465,02:43:45,9825.0,2019,F
O'Connor Lenth,Moira,20-24,USA,588,468,02:43:55,9835.0,2019,F
Dunn,Karen,40-44,USA,450,470,02:43:59,9839.0,2019,F
Bauer,Caroline,35-39,USA,373,483,02:44:07,9847.0,2019,F
Woodruff,Julie,30-34,USA,694,498,02:44:18,9858.0,2019,F
Buford,Julia,25-29,USA,715,503,02:44:24,9864.0,2019,F
Griffith,Gracie,20-24,USA,473,526,02:44:52,9892.0,2019,F
Norbo,Carter,25-29,USA,586,549,02:45:38,9938.0,2019,F
Rivard,Susie,30-34,USA,620,551,02:45:39,9939.0,2019,F
Roa,Karen,25-29,COL,716,555,02:45:47,9947.0,2019,F
Labeaud,Natasha,30-34,CAN,118,556,02:45:47,9947.0,2019,F
Scarpin,Maria Regina,30-34,ARG,640,557,02:45:48,9948.0,2019,F
Zimmer,Lissa,25-29,USA,701,576,02:46:13,9973.0,2019,F
Allan,Kirsten,25-29,USA,356,580,02:46:16,9976.0,2019,F
Skatteboe,Karoline,25-29,NOR,649,609,02:46:58,10018.0,2019,F
Sober,Jennifer,40-44,USA,655,619,02:47:16,10036.0,2019,F
Lingar,Morgan,25-29,USA,548,620,02:47:17,10037.0,2019,F
De Csepel,Kelly,35-39,USA,13051,643,02:47:45,10065.0,2019,F
Kasabian-Larson,Sarah,35-39,USA,518,657,02:47:55,10075.0,2019,F
Moody,Polly,35-39,CAN,576,664,02:48:02,10082.0,2019,F
Bain,Shannon,35-39,USA,19115,679,02:48:20,10100.0,2019,F
Beck,Katie,35-39,CAN,378,680,02:48:21,10101.0,2019,F
Li,Anna,30-34,USA,19123,689,02:48:25,10105.0,2019,F
Walker,Sarah,25-29,USA,681,692,02:48:25,10105.0,2019,F
Rock,Jen,25-29,USA,622,698,02:48:30,10110.0,2019,F
Smith,Jessica,35-39,USA,652,706,02:48:39,10119.0,2019,F
Lesiewicz,Karen,25-29,USA,546,710,02:48:44,10124.0,2019,F
Blackman,Camille,25-29,USA,390,741,02:49:04,10144.0,2019,F
Buchanan,Carolyn,20-24,CAN,2138,761,02:49:20,10160.0,2019,F
Stucky,Raquel,40-44,USA,658,784,02:49:37,10177.0,2019,F
Dos Santos,Joci,30-34,BRA,17136,793,02:49:51,10191.0,2019,F
Minor,Lauren,25-29,USA,573,795,02:49:53,10193.0,2019,F
Wiemerslage,Julie,25-29,USA,685,800,02:49:57,10197.0,2019,F
Kaulinaite,Neringa,35-39,LTU,521,813,02:50:04,10204.0,2019,F
Dolloff,Georgia,30-34,USA,11254,814,02:50:06,10206.0,2019,F
Nichols,Ashley,25-29,USA,583,816,02:50:08,10208.0,2019,F
Langlois,Catalina,35-39,CHI,540,824,02:50:16,10216.0,2019,F
Baricovich,Laura,30-34,USA,60020,825,02:50:16,10216.0,2019,F
Mountford,Beth,25-29,CAN,577,826,02:50:16,10216.0,2019,F
Reid,Ginna,40-44,USA,9008,836,02:50:30,10230.0,2019,F
De Jong,Catherine,30-34,USA,14072,852,02:50:46,10246.0,2019,F
Mcardle,Bree,30-34,AUS,17187,853,02:50:46,10246.0,2019,F
Klosterhoff,Kayla,25-29,USA,9013,855,02:50:46,10246.0,2019,F
Spannaus,Michaela,25-29,USA,720,866,02:50:57,10257.0,2019,F
Ward,Marissa,20-24,USA,683,880,02:51:09,10269.0,2019,F
Leer,Anna,35-39,USA,11149,881,02:51:10,10270.0,2019,F
Hughes,Jennifer,40-44,USA,507,884,02:51:13,10273.0,2019,F
Jurgens,Nancy,40-44,USA,516,886,02:51:15,10275.0,2019,F
