Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Mora,Connor,25-29,USA,6519,121,02:37:55,9475.0,2021,M
Tuttle,Joseph,35-39,USA,10099,122,02:37:56,9476.0,2021,M
Arcos,Raul,30-34,USA,406,123,02:37:57,9477.0,2021,M
Hooper,Chris,40-44,CAN,524,124,02:37:59,9479.0,2021,M
Hannon,Thomas,25-29,USA,7091,125,02:38:17,9497.0,2021,M
Katzman,Zachary,20-24,USA,6029,126,02:38:19,9499.0,2021,M
Cifuentes,Miguel Angel,40-44,COL,1125,127,02:38:19,9499.0,2021,F
Lampe,Kayla,25-29,USA,552,128,02:38:25,9505.0,2021,M
Browne,Steve,25-29,USA,5045,129,02:38:26,9506.0,2021,F
Dimoff,Carrie,35-39,USA,113,130,02:38:28,9508.0,2021,M
Togami,Adam,25-29,USA,10145,131,02:38:29,9509.0,2021,M
O'Connor,Nathan,20-24,USA,4003,132,02:38:36,9516.0,2021,M
Noecker,Brett,30-34,USA,7089,133,02:38:48,9528.0,2021,F
Derks,Kathy,25-29,USA,465,134,02:38:49,9529.0,2021,M
Allen,Jonathan,20-24,USA,5123,135,02:38:59,9539.0,2021,M
Cortes Galeana,Jose Alberto,35-39,MEX,10090,136,02:38:59,9539.0,2021,M
Thirumurthy,Harsha,40-44,USA,675,137,02:39:04,9544.0,2021,M
Sanchez,Joshua,30-34,USA,648,138,02:39:04,9544.0,2021,M
Walsh,William,30-34,IRL,1097,139,02:39:07,9547.0,2021,M
Proffitt,David,25-29,USA,628,140,02:39:15,9555.0,2021,M
Meyer,Matthew,25-29,USA,576,141,02:39:19,9559.0,2021,M
Klucznik,Christopher,35-39,USA,546,142,02:39:28,9568.0,2021,M
Musgrave,Patrick,25-29,USA,591,143,02:39:33,9573.0,2021,M
Wolf,Henry,25-29,USA,701,144,02:39:38,9578.0,2021,M
Leaf,John,30-34,USA,7095,145,02:39:40,9580.0,2021,M
Howard,Logan,30-34,USA,7121,146,02:40:06,9606.0,2021,M
Yanek,Nicholas,20-24,USA,4152,147,02:40:12,9612.0,2021,M
Ryan,Jeremy,25-29,USA,9046,148,02:40:19,9619.0,2021,F
Eder,Veronica,25-29,USA,477,149,02:40:22,9622.0,2021,M
Hague,William,25-29,USA,510,150,02:40:23,9623.0,2021,F
Blaney,Anne-Marie,25-29,USA,124,151,02:40:24,9624.0,2021,M
Bund,William,25-29,USA,7410,152,02:40:26,9626.0,2021,F
Pratt,Olivia,25-29,USA,127,153,02:40:42,9642.0,2021,M
Porst,Chris,30-34,USA,624,154,02:40:44,9644.0,2021,F
Watychowicz,Jessica,30-34,USA,129,155,02:40:46,9646.0,2021,F
Cocchiaro,Hannah,25-29,USA,447,156,02:40:49,9649.0,2021,M
Widner,Zacchaeus,30-34,USA,695,157,02:40:50,9650.0,2021,M
Bobbitt,Brady,20-24,USA,422,158,02:41:01,9661.0,2021,M
Montoya,Alvaro,40-44,CHI,4190,159,02:41:08,9668.0,2021,M
Anderson,Sam,25-29,USA,7057,160,02:41:13,9673.0,2021,M
Goodfellow,Kenny,30-34,USA,502,161,02:41:17,9677.0,2021,M
Janisch,Austin,20-24,USA,8042,162,02:41:18,9678.0,2021,M
Chong,Hung Hoi Henry,40-44,HKG,7156,163,02:41:23,9683.0,2021,M
Waldum,Adam,25-29,USA,684,164,02:41:28,9688.0,2021,M
Minashkin,Nikita,30-34,RUS,2188,165,02:41:29,9689.0,2021,M
Mills,Tom,35-39,GBR,1440,166,02:41:39,9699.0,2021,M
Newton,Jt,30-34,USA,9139,167,02:41:42,9702.0,2021,M
Ruiz-Tagle,Tomas,35-39,CHI,12005,168,02:41:43,9703.0,2021,M
Peters,Michael,25-29,USA,6471,169,02:41:52,9712.0,2021,M
Chenoweth,Zach,25-29,USA,444,170,02:42:19,9739.0,2021,F
Porter,Georgia,30-34,USA,123,171,02:42:23,9743.0,2021,F
Centner,Ann,25-29,USA,440,172,02:42:29,9749.0,2021,M
Kaehr,Andrew,30-34,USA,718,173,02:42:30,9750.0,2021,M
Baldwin,Kyle,25-29,USA,6152,174,02:42:33,9753.0,2021,M
Kariolis,Vasili,30-34,USA,4092,175,02:42:34,9754.0,2021,F
Ludick,Margaret,35-39,USA,7096,176,02:42:36,9756.0,2021,M
Zhou,Alan,20-24,USA,726,177,02:42:40,9760.0,2021,M
Cutulenco,Alex,25-29,CAN,1099,178,02:42:40,9760.0,2021,M
Fryer,Anthony,45-49,GBR,490,179,02:42:45,9765.0,2021,M
Ramos,Miguel,30-34,MEX,10196,180,02:42:50,9770.0,2021,M
East,James,25-29,USA,8099,181,02:42:53,9773.0,2021,M
Prince,Jesse,40-44,USA,4044,182,02:42:54,9774.0,2021,M
Huang,Jeffery,25-29,USA,8074,183,02:42:55,9775.0,2021,M
DiChiara,Tom,40-44,USA,6055,184,02:42:58,9778.0,2021,M
Edwards,Tom,35-39,USA,8018,185,02:43:01,9781.0,2021,F
Montgomery,McKale,35-39,USA,582,186,02:43:04,9784.0,2021,M
Semenov,Pavel,30-34,RUS,9007,187,02:43:08,9788.0,2021,M
Perez,James,25-29,USA,616,188,02:43:09,9789.0,2021,M
Romashov,Ilya,30-34,RUS,2185,189,02:43:11,9791.0,2021,M
Tomaszewski,Jeff,45-49,USA,6141,190,02:43:15,9795.0,2021,M
Morey,Tyler,30-34,USA,585,191,02:43:20,9800.0,2021,M
Mayforth,Tyler,35-39,USA,571,192,02:43:20,9800.0,2021,M
Dorgan,Patrick,40-44,USA,470,193,02:43:23,9803.0,2021,M
Gabrielson,Chris,30-34,USA,4177,194,02:43:25,9805.0,2021,M
Alexander,Grant,25-29,USA,11117,195,02:43:30,9810.0,2021,M
Montenegro Hidalgo,Jose Alberto,35-39,CRC,1152,196,02:43:34,9814.0,2021,M
Starbuck,Ryan,35-39,USA,5163,197,02:43:43,9823.0,2021,F
O'Neil,Megan,25-29,USA,125,198,02:43:56,9836.0,2021,M
