Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Dibaba,Tirunesh,30-34,ETH,103,22,02:18:31,8311.0,2017,F
Kosgei,Brigid,20-24,KEN,107,26,02:20:22,8422.0,2017,F
Hasay,Jordan,25-29,USA,106,27,02:20:57,8457.0,2017,F
Perez,Madai,35-39,MEX,105,34,02:24:44,8684.0,2017,F
Kipketer,Valentine,20-24,KEN,102,48,02:28:05,8885.0,2017,F
Weightman,Lisa,35-39,AUS,108,52,02:28:45,8925.0,2017,F
Krifchin,Maegan,25-29,USA,113,86,02:33:46,9226.0,2017,F
Gray,Alia,25-29,USA,114,90,02:34:25,9265.0,2017,F
Ward,Taylor,25-29,USA,118,101,02:35:27,9327.0,2017,F
Wade,Becky,25-29,USA,117,103,02:35:46,9346.0,2017,F
McMahan,Dot,40-44,USA,111,117,02:37:08,9428.0,2017,F
Reed,Kimi,25-29,USA,121,128,02:38:19,9499.0,2017,F
Crouch,Sarah,25-29,USA,112,130,02:38:27,9507.0,2017,F
Draskau Petersson,Jessica,40-44,DEN,110,131,02:38:31,9511.0,2017,F
Vergara-Aleshire,Christina,35-39,USA,125,132,02:38:33,9513.0,2017,F
Heckert,Kristen,30-34,USA,123,134,02:38:54,9534.0,2017,F
Kohnen,Julia,25-29,USA,335,137,02:39:11,9551.0,2017,F
Gotti,Laura,25-29,ITA,7008,139,02:39:20,9560.0,2017,F
Njeim,Chirine,30-34,LIB,383,140,02:39:21,9561.0,2017,F
Herrick,Danna,30-34,USA,116,152,02:40:02,9602.0,2017,F
Spencer,Emma,25-29,USA,425,163,02:40:48,9648.0,2017,F
Andre,Stephanie,30-34,USA,85,183,02:41:50,9710.0,2017,F
Moran,Brittany,30-34,CAN,378,184,02:41:58,9718.0,2017,F
De Hueck,Jennifer,25-29,USA,177,193,02:42:33,9753.0,2017,F
Schneider,Alyssa,20-24,USA,410,196,02:42:50,9770.0,2017,F
Foster,Megan,35-39,USA,194,208,02:43:44,9824.0,2017,F
Chrisman,Caitlin,25-29,USA,122,214,02:43:57,9837.0,2017,F
Perez,Anita,30-34,USA,393,216,02:44:04,9844.0,2017,F
Lilienthal,Michelle,35-39,USA,115,217,02:44:05,9845.0,2017,F
Enman,Kasie,35-39,USA,185,222,02:44:16,9856.0,2017,F
Weitz,Erica,25-29,USA,440,241,02:45:24,9924.0,2017,F
Perkins,Lauren,35-39,USA,394,255,02:46:17,9977.0,2017,F
Jaswell,Megan,30-34,USA,323,256,02:46:19,9979.0,2017,F
Keating,Bonnie,30-34,USA,328,274,02:47:10,10030.0,2017,F
McCarey,Bridie,25-29,USA,365,278,02:47:28,10048.0,2017,F
Shea,Carly,35-39,USA,418,286,02:47:47,10067.0,2017,F
Lopiccolo,Amanda,35-39,USA,351,288,02:47:50,10070.0,2017,F
Pridgen,Paula,30-34,USA,400,301,02:48:20,10100.0,2017,F
Todd,Jocelyn,20-24,USA,430,302,02:48:23,10103.0,2017,F
Mackenzie,Natalie,35-39,USA,358,305,02:48:30,10110.0,2017,F
Lair,Jessie,35-39,USA,340,307,02:48:31,10111.0,2017,F
Norbo,Carter,25-29,USA,386,312,02:48:35,10115.0,2017,F
Brian,Fiona,30-34,GBR,158,318,02:48:47,10127.0,2017,F
Blackman,Camille,20-24,USA,151,326,02:48:56,10136.0,2017,F
Moll,Angela,40-44,USA,372,330,02:48:59,10139.0,2017,F
Deatherage,Jenelle,40-44,USA,124,332,02:49:04,10144.0,2017,F
Quintero,Margarita,25-29,MEX,401,373,02:50:40,10240.0,2017,F
Jackson,Katie,35-39,USA,318,379,02:50:56,10256.0,2017,F
Zumbach,Lauren,25-29,USA,452,380,02:50:58,10258.0,2017,F
Shearer,Maggie,40-44,USA,6034,382,02:51:02,10262.0,2017,F
Swain,Angela,20-24,USA,428,388,02:51:11,10271.0,2017,F
Lockyer,Karen,35-39,NZL,348,391,02:51:17,10277.0,2017,F
Garippo,Ruth,20-24,USA,292,394,02:51:27,10287.0,2017,F
Kersjes,Lauren,25-29,USA,330,399,02:51:35,10295.0,2017,F
Batten,Caitlin,30-34,USA,94,404,02:51:41,10301.0,2017,F
Fisher,Dianne,30-34,USA,193,409,02:51:56,10316.0,2017,F
Barnett,Marie,30-34,USA,93,414,02:52:03,10323.0,2017,F
Sharek,Leigh,25-29,USA,415,427,02:52:23,10343.0,2017,F
Self,Chandler,30-34,USA,414,446,02:52:56,10376.0,2017,F
Phelps,Kara,25-29,USA,396,456,02:53:07,10387.0,2017,F
Loerch,Sarah,30-34,GER,349,463,02:53:16,10396.0,2017,F
Hershfang,Jamie,20-24,USA,305,493,02:53:55,10435.0,2017,F
Firth,Charlotte,30-34,GBR,192,502,02:54:03,10443.0,2017,F
Fulton,Naomi,30-34,USA,199,506,02:54:09,10449.0,2017,F
Jaehn,Wendy,40-44,USA,320,513,02:54:22,10462.0,2017,F
Laurence,Whitney,30-34,USA,342,515,02:54:23,10463.0,2017,F
Depoorter,Helene,25-29,BEL,632,518,02:54:25,10465.0,2017,F
Eberhard,Shari,20-24,USA,5030,541,02:55:00,10500.0,2017,F
Wilson,Stephanie,25-29,USA,443,557,02:55:16,10516.0,2017,F
House,Katie,30-34,USA,311,576,02:55:38,10538.0,2017,F
Selert Faraud,Kir,30-34,USA,413,584,02:55:46,10546.0,2017,F
Kruzel,Jacy,30-34,USA,337,585,02:55:46,10546.0,2017,F
Baker,Colleen,25-29,USA,90,595,02:55:55,10555.0,2017,F
Spannaus,Michaela,20-24,USA,6068,599,02:55:57,10557.0,2017,F
Lundine,Sarah,25-29,USA,355,617,02:56:24,10584.0,2017,F
Stephan,Faith,30-34,USA,427,618,02:56:26,10586.0,2017,F
Culver,Jessica,25-29,USA,3108,681,02:57:25,10645.0,2017,F
Fox,Rachel,40-44,USA,195,686,02:57:34,10654.0,2017,F
Fallon,Fionna,25-29,USA,188,713,02:57:53,10673.0,2017,F
Woodcock,Hannah,20-24,USA,446,720,02:58:00,10680.0,2017,F
Klein,Iris,40-44,MGL,4258,722,02:58:00,10680.0,2017,F
Nolan,Alison,25-29,USA,385,742,02:58:16,10696.0,2017,F
Romeiser,Lillie,30-34,USA,587,744,02:58:18,10698.0,2017,F
Van Heerden,Erica,35-39,RSA,6159,766,02:58:31,10711.0,2017,F
Lamb,Erin,25-29,USA,4287,768,02:58:32,10712.0,2017,F
Busman,Meredith,25-29,USA,160,776,02:58:38,10718.0,2017,F
Ramirez Limon,Andrea,20-24,MEX,2270,788,02:58:47,10727.0,2017,F
Wiltse,Paula,50-54,CAN,444,799,02:58:52,10732.0,2017,F
Narvaez,Mirthala,40-44,MEX,4389,840,02:59:10,10750.0,2017,F
Kopelson,Alana,20-24,USA,4272,849,02:59:12,10752.0,2017,F
Johnson,Alice,25-29,USA,7288,860,02:59:17,10757.0,2017,F
Gohres,Megan,30-34,USA,4086,861,02:59:18,10758.0,2017,F
O'Donnell,Heather,35-39,CAN,2213,872,02:59:26,10766.0,2017,F
Green,Tracy,30-34,USA,298,874,02:59:26,10766.0,2017,F
Hurley,Emily,30-34,USA,315,876,02:59:28,10768.0,2017,F
Borling,Audrey,35-39,USA,155,877,02:59:28,10768.0,2017,F
Perez,Maria,35-39,COL,392,879,02:59:28,10768.0,2017,F
Canitz,Corina,50-54,USA,163,885,02:59:33,10773.0,2017,F
Rodriguez Vallejo,Rocio,30-34,ESP,5265,900,02:59:41,10781.0,2017,F
Manuel,Lauren,30-34,USA,359,912,02:59:47,10787.0,2017,F
