Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Zdroik,Evan,25-29,USA,326,43,02:24:03,8643.0,2014,M
Finnel,Brian,25-29,USA,88,44,02:24:39,8679.0,2014,F
Roeder,Madison,25-29,USA,335,45,02:24:55,8695.0,2014,M
Glaz,Daniel,30-34,USA,352,46,02:25:17,8717.0,2014,M
Carpenter,Joseph,25-29,USA,305,47,02:25:20,8720.0,2014,M
Hendrix,Austin,25-29,USA,363,48,02:25:26,8726.0,2014,M
Tenepaguay,Leonardo,25-29,ECU,40,49,02:25:34,8734.0,2014,M
Dibaba,Mare,20-24,ETH,103,50,02:25:37,8737.0,2014,M
Jonaitis,Jeff,30-34,USA,308,51,02:25:39,8739.0,2014,F
Takata,Nobuaki,35-39,JPN,13,52,02:25:39,8739.0,2014,M
Kiplagat,Florence,25-29,KEN,102,53,02:25:57,8757.0,2014,M
Fyock,Chris,25-29,USA,91,54,02:26:05,8765.0,2014,F
Kosgei,Simon,20-24,KEN,143,55,02:26:08,8768.0,2014,M
Rotut Kipkalum,Richard,25-29,KEN,145,56,02:26:09,8769.0,2014,M
Paul,Charlie,25-29,USA,360,57,02:26:13,8773.0,2014,M
Dewitt,Jonathan,20-24,USA,306,58,02:26:35,8795.0,2014,M
Kienzle,Ryan,25-29,USA,39,59,02:26:38,8798.0,2014,M
Mariano,Gregory,25-29,USA,302,60,02:26:48,8808.0,2014,M
Dibaba,Birhane,20-24,ETH,106,61,02:27:02,8822.0,2014,M
Hastings,Amy,30-34,USA,107,62,02:27:03,8823.0,2014,F
Moore,Joe,30-34,USA,144,63,02:27:05,8825.0,2014,F
Laskowski,Conrad,25-29,USA,378,64,02:27:14,8834.0,2014,M
Pearson,Neil,40-44,GBR,374,65,02:27:25,8845.0,2014,M
Morales,Jonnatan,30-34,MEX,62,66,02:27:30,8850.0,2014,M
Suda,Matt,25-29,CAN,323,67,02:27:45,8865.0,2014,M
Davidson,Aaron,30-34,USA,84,68,02:27:57,8877.0,2014,M
Wallor,Eric,30-34,USA,301,69,02:28:04,8884.0,2014,M
Van Veen,Jeremy,35-39,USA,313,70,02:28:30,8910.0,2014,M
Favela,Emisael,35-39,MEX,386,71,02:28:47,8927.0,2014,M
McCurdy,Matt,35-39,USA,82,72,02:28:59,8939.0,2014,M
Munoz,Jose,25-29,USA,311,73,02:29:06,8946.0,2014,M
Capriolo,Michael,30-34,USA,321,74,02:29:21,8961.0,2014,M
Denny,Jeffrey,20-24,USA,355,75,02:29:27,8967.0,2014,M
Piedra Aviles,Bayron,30-34,ECU,41,76,02:29:29,8969.0,2014,M
Williams,Richard,25-29,USA,1217,77,02:29:29,8969.0,2014,M
Wilson,Mickey,30-34,USA,1013,78,02:29:35,8975.0,2014,M
Lecointre,Jacques-Sylvain,30-34,FRA,1600,79,02:29:37,8977.0,2014,M
Young,Phil,25-29,USA,76,80,02:29:45,8985.0,2014,M
Ohara,Chip,30-34,USA,93,81,02:29:52,8992.0,2014,M
Duncan,Andrew,45-49,USA,85,82,02:29:53,8993.0,2014,M
Weisenberger,Curtis,25-29,USA,4072,83,02:30:17,9017.0,2014,M
Caprario,Nicholas,25-29,USA,1800,84,02:30:21,9021.0,2014,M
Akita,James,30-34,USA,361,85,02:30:36,9036.0,2014,M
Braithwaite,Matthew,25-29,USA,320,86,02:30:41,9041.0,2014,M
Paris,Hunter,30-34,USA,324,87,02:30:50,9050.0,2014,M
You,Peiquan,25-29,CHN,370,88,02:30:55,9055.0,2014,M
Prom,William,25-29,USA,349,89,02:31:12,9072.0,2014,M
Henry,Justin,30-34,USA,307,90,02:31:18,9078.0,2014,M
Benton,Jacob,20-24,USA,358,91,02:31:25,9085.0,2014,M
Pinter,Daniel,25-29,USA,100,92,02:31:28,9088.0,2014,M
Oliver,Kevin,20-24,USA,4011,93,02:31:55,9115.0,2014,M
Roth,Mike,25-29,USA,387,94,02:31:57,9117.0,2014,M
Chorney,Matthew,25-29,USA,351,95,02:31:58,9118.0,2014,M
Troester,Nathan,20-24,USA,278,96,02:31:59,9119.0,2014,M
Denny,Brian,25-29,USA,87,97,02:32:06,9126.0,2014,M
Tarneja,Ankur,30-34,USA,86,98,02:32:11,9131.0,2014,M
Soprano,Steve,25-29,USA,495,99,02:32:12,9132.0,2014,M
Parks,Jason,30-34,USA,312,100,02:32:13,9133.0,2014,M
Santucci,Clara,25-29,USA,108,101,02:32:21,9141.0,2014,M
Bareikis,Arturs,25-29,LAT,61,102,02:32:42,9162.0,2014,F
Crouch,Sarah,25-29,USA,116,103,02:32:44,9164.0,2014,M
Montenegro,Lionel,25-29,USA,319,104,02:33:05,9185.0,2014,F
Derks,Andy,30-34,USA,79,105,02:33:06,9186.0,2014,M
Mascote,Yonatan,25-29,USA,2554,106,02:33:12,9192.0,2014,M
Ramirez,Pablo,20-24,USA,346,107,02:33:13,9193.0,2014,M
Macdonough,Kenneth,25-29,USA,384,108,02:33:15,9195.0,2014,M
Yesharim,Moshe,25-29,ISL,283,109,02:33:20,9200.0,2014,M
Rubio,Gilles,30-34,FRA,366,110,02:33:29,9209.0,2014,M
Goldsmith,Jon,30-34,USA,1171,111,02:33:36,9216.0,2014,M
Kittaka,Daniel,25-29,USA,64,112,02:33:41,9221.0,2014,M
White,Corey,30-34,USA,1464,113,02:34:00,9240.0,2014,M
Lawrence,Peter,40-44,USA,393,114,02:34:05,9245.0,2014,M
Moratilla,Roberto,35-39,ESP,330,115,02:34:05,9245.0,2014,M
Burka,Gelete,25-29,ETH,127,116,02:34:17,9257.0,2014,F
White,Melissa,30-34,USA,111,117,02:34:19,9259.0,2014,F
Nelson,Geoff,25-29,USA,303,118,02:34:35,9275.0,2014,M
Jimison,Lauren,20-24,USA,114,119,02:34:38,9278.0,2014,F
Kariolis,Vasilis,25-29,USA,338,120,02:34:38,9278.0,2014,M
Synan,Nicholas,20-24,USA,2292,121,02:34:42,9282.0,2014,M
Cummings,Sarah,25-29,USA,120,122,02:34:47,9287.0,2014,F
Greeno,Dan,25-29,USA,96,123,02:34:58,9298.0,2014,M
Stewart,Simon,40-44,CAN,277,124,02:35:00,9300.0,2014,M
Ward,Tradelle,25-29,USA,639,125,02:35:13,9313.0,2014,M
Mejorada,Jose,30-34,MEX,799,126,02:35:27,9327.0,2014,M
Sewald,Tyler,30-34,USA,337,127,02:35:38,9338.0,2014,M
Liew,Ashley,25-29,SIN,1282,128,02:35:39,9339.0,2014,M
McDonnell,Declan,25-29,USA,4568,129,02:35:47,9347.0,2014,M
McConnell,Rob,40-44,USA,1974,130,02:35:50,9350.0,2014,M
Ragazzini,Jeffrey,20-24,USA,1893,131,02:35:56,9356.0,2014,M
Turner,Scott,25-29,USA,1738,132,02:36:00,9360.0,2014,M
Burdick,Brett,20-24,USA,2457,133,02:36:03,9363.0,2014,M
Roeger,Brent,40-44,USA,373,134,02:36:16,9376.0,2014,M
Huded,Chetan,25-29,USA,500,135,02:36:26,9386.0,2014,M
Apathy,Aaron,25-29,USA,2417,136,02:36:40,9400.0,2014,M
Ridgway,Iain,30-34,GBR,2394,137,02:36:45,9405.0,2014,M
Zentz,Jesse,35-39,USA,765,138,02:36:46,9406.0,2014,M
Stucchi,Vinicius,35-39,BRA,2382,139,02:36:49,9409.0,2014,M
Bromka,Peter,30-34,USA,838,140,02:36:50,9410.0,2014,M
Bedbury,Nick,25-29,USA,1633,141,02:36:51,9411.0,2014,M
Shaw,Philip,25-29,USA,325,142,02:36:57,9417.0,2014,M
Yitref,Gedion,20-24,USA,1467,143,02:36:58,9418.0,2014,M
Kaehr,Andrew,20-24,USA,2095,144,02:37:01,9421.0,2014,M
Blackwell,Ian,25-29,USA,1241,145,02:37:02,9422.0,2014,M
Scherf,Lindsey,25-29,USA,110,146,02:37:26,9446.0,2014,F
Woldesilassie,Daniel,20-24,USA,1754,147,02:37:28,9448.0,2014,M
Thunen,Chris,35-39,USA,2070,148,02:37:29,9449.0,2014,M
Longenecker,Bobby,25-29,USA,1734,149,02:37:30,9450.0,2014,M
Thomas,Wendy,35-39,USA,112,150,02:37:38,9458.0,2014,F
Prindiville,Brendan,35-39,USA,2173,151,02:37:42,9462.0,2014,M
Ribeiro,Heleno,40-44,BRA,372,152,02:37:50,9470.0,2014,M
Rangel,Elenilton,40-44,BRA,1291,153,02:37:53,9473.0,2014,M
Roncallo,Paolo,40-44,USA,1363,154,02:37:55,9475.0,2014,M
Hicks,Dustin,25-29,USA,1537,155,02:37:58,9478.0,2014,M
Mahakian,Jason,25-29,USA,721,156,02:37:58,9478.0,2014,M
Rieger,Cameron,20-24,USA,576,157,02:38:01,9481.0,2014,M
Sanchez,Ian,20-24,USA,1321,158,02:38:04,9484.0,2014,M
Novales,Estuardo,30-34,GUA,893,159,02:38:05,9485.0,2014,M
Schmidt,Christopher,40-44,USA,2473,160,02:38:05,9485.0,2014,M
Portis,Laura,25-29,USA,115,161,02:38:06,9486.0,2014,M
Palumbo,Adam,30-34,USA,63,162,02:38:11,9491.0,2014,F
Veldt,Luke Nate,20-24,USA,766,163,02:38:15,9495.0,2014,M
Nowak,Andrew,25-29,USA,2425,164,02:38:41,9521.0,2014,M
Renlund,Jeff,45-49,USA,1912,165,02:38:48,9528.0,2014,M
Darling,Richard,35-39,GBR,2506,166,02:38:48,9528.0,2014,M
Page,Jean-Daniel,30-34,CAN,1992,167,02:38:56,9536.0,2014,M
Maximiliano,Alexandre,40-44,BRA,368,168,02:39:11,9551.0,2014,M
Condon,Bill,30-34,USA,1704,169,02:39:11,9551.0,2014,M
Maxson,Allison,25-29,USA,494,170,02:39:16,9556.0,2014,M
Hadzima,Jeffrey,35-39,USA,688,171,02:39:39,9579.0,2014,F
Hyde,Rob,35-39,USA,73,172,02:39:39,9579.0,2014,M
Nielsen,Fredric,35-39,USA,1402,173,02:39:43,9583.0,2014,M
Jaskiewicz,Ryan,30-34,USA,982,174,02:39:44,9584.0,2014,M
Root,Thomas,25-29,USA,2451,175,02:39:45,9585.0,2014,M
Bailey,Chris,20-24,USA,90,176,02:39:52,9592.0,2014,M
Syring,Brian,25-29,USA,1764,177,02:39:54,9594.0,2014,M
Mangum,Scott,35-39,USA,2323,178,02:40:00,9600.0,2014,M
Ornelas,Victor,25-29,USA,840,179,02:40:04,9604.0,2014,M
Hojnacki,Jeff,40-44,USA,1678,180,02:40:05,9605.0,2014,M
Parekh,Anand,40-44,USA,1523,181,02:40:06,9606.0,2014,M
Bevins-Lazzara,Whitney,30-34,USA,123,182,02:40:12,9612.0,2014,M
Mortenson,Kelly,40-44,USA,317,183,02:40:13,9613.0,2014,M
Hynes,Gary,35-39,IRL,2571,184,02:40:14,9614.0,2014,F
Yoder,John,40-44,USA,1809,185,02:40:17,9617.0,2014,M
Greco,Bastien,25-29,FRA,936,186,02:40:37,9637.0,2014,M
Vongvorachoti,Jane,30-34,USA,407,187,02:40:40,9640.0,2014,M
O'Leary,Joe,45-49,USA,606,188,02:40:43,9643.0,2014,M
Uhl,Lisa,25-29,USA,109,189,02:40:51,9651.0,2014,F
Barnes,Kyle,30-34,USA,1695,190,02:40:55,9655.0,2014,M
Erke,Avraham,35-39,ISR,42,191,02:41:03,9663.0,2014,F
Duke,Andrea,35-39,USA,161,192,02:41:05,9665.0,2014,M
Lynas,Matthew,45-49,GBR,1357,193,02:41:08,9668.0,2014,M
Dolgin,Mark,30-34,USA,1315,194,02:41:21,9681.0,2014,F
Kremer,Aaron,25-29,USA,4485,195,02:41:25,9685.0,2014,M
Lustgarten,Brett,20-24,USA,89,196,02:41:26,9686.0,2014,M
Dockemeyer,Kevin,25-29,USA,348,197,02:41:30,9690.0,2014,M
McMurdie,Brandon,30-34,USA,539,198,02:41:35,9695.0,2014,M
Wilson,Zachary,35-39,USA,8110,199,02:41:37,9697.0,2014,M
Parsel,Andrew,30-34,USA,2254,200,02:41:37,9697.0,2014,M
Klapper,Jeremy,30-34,USA,1525,201,02:41:38,9698.0,2014,M
Hodges,Collin,25-29,USA,1671,202,02:41:38,9698.0,2014,M
Ramos Munoz,Juan Antonio,45-49,ESP,1828,203,02:41:39,9699.0,2014,M
Crowley,Loring,30-34,USA,411,204,02:41:39,9699.0,2014,M
Peharda,Matt,25-29,USA,1164,205,02:41:42,9702.0,2014,M
Hanson,Derek,30-34,USA,1039,206,02:41:44,9704.0,2014,F
Labelle,Ian,25-29,USA,707,207,02:41:47,9707.0,2014,M
Munro,David,35-39,AUS,1674,208,02:41:48,9708.0,2014,M
Reynolds,Jared,20-24,USA,1026,209,02:41:48,9708.0,2014,M
Bin Alias,Mohd Syahidan,25-29,MAS,1560,210,02:41:52,9712.0,2014,M
Brooks,Ron,35-39,USA,1201,211,02:41:52,9712.0,2014,M
Guemmer,Brett,25-29,USA,4069,212,02:41:55,9715.0,2014,M
White,Jim,45-49,USA,2492,213,02:41:56,9716.0,2014,M
Peltier,Andrew,30-34,USA,2227,214,02:41:56,9716.0,2014,M
Blackham,Merrilee,35-39,USA,457,215,02:41:59,9719.0,2014,M
McCabe,Matthew,25-29,USA,2410,216,02:42:02,9722.0,2014,M
Nielsen,Kasper,30-34,DEN,2595,217,02:42:04,9724.0,2014,F
Pomesano,Andrea,45-49,ITA,1397,218,02:42:07,9727.0,2014,M
Krusell,Brian,25-29,USA,569,219,02:42:07,9727.0,2014,M
Hayashi,Kunihiko,35-39,JPN,2085,220,02:42:09,9729.0,2014,M
Kawamoto,Koji,35-39,JPN,1686,221,02:42:12,9732.0,2014,M
Birkett,Jacob,25-29,USA,1794,222,02:42:21,9741.0,2014,M
Perezruiz,Juanmiguel,40-44,ESP,1128,223,02:42:21,9741.0,2014,M
Greenwood,Heidi,25-29,USA,121,224,02:42:22,9742.0,2014,M
Moore,Drew,30-34,USA,3314,225,02:42:26,9746.0,2014,M
Sprieser,Steve,20-24,USA,1988,226,02:42:26,9746.0,2014,F
Chenoweth,Rob,45-49,USA,389,227,02:42:27,9747.0,2014,M
Cooper,Robert,25-29,USA,2188,228,02:42:28,9748.0,2014,M
Lange,Fritz,50-54,AUT,1652,229,02:42:30,9750.0,2014,M
Heckert,Kristen,25-29,USA,190,230,02:42:32,9752.0,2014,M
Gherardi,Benjamin,35-39,USA,1675,231,02:42:33,9753.0,2014,M
Composti,Jeanna,30-34,USA,186,232,02:42:34,9754.0,2014,F
Tyner,Alexander,20-24,USA,83,233,02:42:34,9754.0,2014,M
Lee,Kam,45-49,USA,276,234,02:42:39,9759.0,2014,F
Gatyas,Thomas,30-34,USA,1188,235,02:42:39,9759.0,2014,M
Guy,Brett,30-34,USA,1920,236,02:42:40,9760.0,2014,M
Keno,Brian,50-54,USA,2362,237,02:42:40,9760.0,2014,M
Hiatt,Jon,35-39,USA,2508,238,02:42:44,9764.0,2014,M
Phillips,Caitlin,30-34,USA,170,239,02:42:45,9765.0,2014,M
Shaw,Scott,30-34,USA,798,240,02:42:46,9766.0,2014,M
Neto,Alvaro Afonso,35-39,BRA,1211,241,02:42:50,9770.0,2014,M
Spencer,Greg,30-34,USA,2324,242,02:42:50,9770.0,2014,F
Frye,Adam,30-34,USA,1472,243,02:42:54,9774.0,2014,M
Stephan,Faith,25-29,USA,182,244,02:42:54,9774.0,2014,M
Kane,William,20-24,USA,1960,245,02:42:57,9777.0,2014,M
Castady,Greg,40-44,USA,2336,246,02:42:58,9778.0,2014,M
Kopelow,Dan,30-34,USA,689,247,02:43:00,9780.0,2014,F
Mere Prado,Javier,30-34,MEX,2242,248,02:43:11,9791.0,2014,M
Aubuchon,Ryan,30-34,USA,2406,249,02:43:12,9792.0,2014,M
Fort,David,35-39,USA,1030,250,02:43:14,9794.0,2014,M
Raab,Lyazid,40-44,USA,1173,251,02:43:16,9796.0,2014,M
Varanka,Alexandra,25-29,USA,166,252,02:43:19,9799.0,2014,M
Lee,Rosy,35-39,USA,398,253,02:43:20,9800.0,2014,M
Calle,Maria Elena,35-39,ECU,199,254,02:43:26,9806.0,2014,M
Inman,Luke,25-29,USA,2034,255,02:43:28,9808.0,2014,F
Arend,Nils,30-34,GER,839,256,02:43:28,9808.0,2014,F
Le Moigne,Olivier,45-49,FRA,1460,257,02:43:29,9809.0,2014,F
Schiemann,Chris,30-34,USA,1567,258,02:43:33,9813.0,2014,M
Gapinski,Joe,40-44,USA,2533,259,02:43:35,9815.0,2014,M
Van Es,Chris,25-29,USA,1994,260,02:43:42,9822.0,2014,M
Lavine,Matthew,40-44,USA,375,261,02:43:45,9825.0,2014,M
Benitez,Braulio,30-34,MEX,2446,262,02:43:48,9828.0,2014,M
Dill,Jeffrey,25-29,CAN,1653,263,02:43:54,9834.0,2014,M
Zhu,Frank,20-24,USA,720,264,02:43:58,9838.0,2014,M
Larson,Kyle,20-24,USA,282,265,02:44:00,9840.0,2014,M
Scheidies,Aaron,30-34,USA,280,266,02:44:00,9840.0,2014,M
Gittelman,Brandon,20-24,USA,281,267,02:44:02,9842.0,2014,M
Willemin,Cyril,40-44,FRA,1010,268,02:44:07,9847.0,2014,M
Larsen,Jacob,30-34,DEN,2593,269,02:44:12,9852.0,2014,M
Sire,Yannick,35-39,FRA,854,270,02:44:13,9853.0,2014,M
Paff,Brian,30-34,USA,2349,271,02:44:17,9857.0,2014,M
Johnson,Steve,35-39,USA,1137,272,02:44:20,9860.0,2014,M
Oswalt,Jeff,35-39,USA,1317,273,02:44:21,9861.0,2014,M
Alfaro,Marco,25-29,MEX,1879,274,02:44:27,9867.0,2014,M
Athanasopoulos,Leonidas,40-44,GRE,1783,275,02:44:28,9868.0,2014,M
Zeisler,David,40-44,USA,78,276,02:44:28,9868.0,2014,M
Fennelly,Ryan,30-34,USA,3005,277,02:44:29,9869.0,2014,M
Reed,Dan,40-44,USA,2465,278,02:44:31,9871.0,2014,M
Rozemberg,Hernan,40-44,USA,1864,279,02:44:33,9873.0,2014,M
Arthursson,Fredrik,50-54,SWE,1720,280,02:44:33,9873.0,2014,M
Stephan,Eric,30-34,USA,1732,281,02:44:40,9880.0,2014,M
Schneider,Robert,35-39,USA,2378,282,02:44:44,9884.0,2014,M
Konczal,Kyle,25-29,USA,1490,283,02:44:45,9885.0,2014,M
Chung,Meng Ting,25-29,TWN,2011,284,02:44:50,9890.0,2014,M
Gilbert,Mitchell,20-24,USA,356,285,02:44:51,9891.0,2014,M
Dowling,Jeff,35-39,USA,1980,286,02:44:55,9895.0,2014,M
Hernandez,Juan,35-39,MEX,380,287,02:44:57,9897.0,2014,M
Mohara,Toshiyuki,30-34,JPN,383,288,02:45:00,9900.0,2014,M
Toyra,Lennart,45-49,SWE,1618,289,02:45:02,9902.0,2014,M
Regalado,Dan,25-29,USA,1903,290,02:45:02,9902.0,2014,M
Romanic,John,45-49,USA,2512,291,02:45:03,9903.0,2014,M
Linde,Cooper,25-29,USA,2260,292,02:45:04,9904.0,2014,M
Martin,Cody,25-29,USA,2453,293,02:45:07,9907.0,2014,M
Power,Rich,50-54,USA,2366,294,02:45:08,9908.0,2014,M
Nugent,Jack,19 and under,USA,2795,295,02:45:10,9910.0,2014,M
Nielsen,Kenneth,30-34,DEN,1229,296,02:45:10,9910.0,2014,M
Graham,Greg,45-49,USA,1388,297,02:45:11,9911.0,2014,M
Duponchez,Vivien,35-39,FRA,2466,298,02:45:15,9915.0,2014,M
Vankerkhoff,Todd,20-24,USA,3739,299,02:45:17,9917.0,2014,M
Waco,Shawn,40-44,USA,2111,300,02:45:18,9918.0,2014,M
