Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Peterson,Alan,30-34,USA,32,29,02:15:30,8130.0,2022,M
McCandless,Tyler,35-39,USA,29,30,02:15:50,8150.0,2022,M
Lara,Frank,25-29,USA,26,31,02:15:57,8157.0,2022,M
Weaverling,Chase,25-29,USA,40,32,02:16:03,8163.0,2022,M
Shaohui,Yang,30-34,CHN,25,33,02:16:11,8171.0,2022,M
Lee,Garret,25-29,USA,38,34,02:18:20,8300.0,2022,M
Sisson,Emily,30-34,USA,107,35,02:18:29,8309.0,2022,F
Kremske,Dan,30-34,USA,33,36,02:18:33,8313.0,2022,M
Cowart,Donald,35-39,USA,708,37,02:18:39,8319.0,2022,M
Jianhua,Peng,25-29,CHN,23,38,02:19:06,8346.0,2022,M
Hiley,Jonathan,35-39,GBR,448,39,02:19:37,8377.0,2022,M
Ozawa,Koki,25-29,JPN,5029,40,02:19:54,8394.0,2022,M
Leach,Prescott,40-44,USA,688,41,02:19:57,8397.0,2022,M
Havel,Kevin,30-34,USA,737,42,02:20:42,8442.0,2022,M
Kiplagat,Vivian Jerono,30-34,KEN,104,43,02:20:52,8452.0,2022,F
Jones,Adam,25-29,USA,485,44,02:21:12,8472.0,2022,M
Baum,Mitch,25-29,USA,490,45,02:21:18,8478.0,2022,M
Aga Sora,Ruti,25-29,ETH,102,46,02:21:41,8501.0,2022,F
Rovenstine,Luke,20-24,USA,8035,47,02:21:45,8505.0,2022,M
Dressel,John,25-29,USA,41,48,02:21:45,8505.0,2022,M
Lederhouse,Michael,25-29,USA,9113,49,02:21:50,8510.0,2022,M
Duggan,Michael,25-29,USA,4182,50,02:21:53,8513.0,2022,M
Babinec,Michael,25-29,USA,525,51,02:22:07,8527.0,2022,M
Ellenberger,Michael,30-34,USA,759,52,02:22:18,8538.0,2022,M
Monogue,Kevin,25-29,USA,622,53,02:22:56,8576.0,2022,M
Mora,Connor,25-29,USA,719,54,02:23:07,8587.0,2022,M
Lawrence,Steven,40-44,CAN,686,55,02:23:09,8589.0,2022,M
Tossman,Terry,25-29,USA,691,56,02:23:13,8593.0,2022,M
Cox,Michael,25-29,USA,623,57,02:23:36,8616.0,2022,M
Mekasha Amare,Waganesh,30-34,ETH,106,58,02:23:41,8621.0,2022,F
Gi,Ka Man,35-39,HKG,748,59,02:23:41,8621.0,2022,M
Judge,John,25-29,USA,583,60,02:23:49,8629.0,2022,M
Gutierrez,Cristobal,30-34,USA,513,61,02:23:58,8638.0,2022,M
Smith,Tyler,25-29,USA,735,62,02:24:03,8643.0,2022,M
Wallace,Alexander,40-44,GBR,2140,63,02:24:13,8653.0,2022,M
O'Connor,Grant,25-29,USA,699,64,02:24:15,8655.0,2022,M
Borash,Daniel,25-29,USA,6134,65,02:24:16,8656.0,2022,M
Shearn,Brendan,25-29,USA,7195,66,02:24:18,8658.0,2022,M
Moncrieff,Ryan,25-29,USA,524,67,02:24:24,8664.0,2022,M
Mahalsky,Ryan,25-29,USA,460,68,02:24:43,8683.0,2022,M
Griffith,Brian,20-24,USA,568,69,02:24:51,8691.0,2022,M
Tiongson,Paolo,20-24,USA,740,70,02:24:57,8697.0,2022,M
Meunier,Romain,25-29,FRA,426,71,02:24:59,8699.0,2022,M
Pare,Ben,30-34,USA,709,72,02:24:59,8699.0,2022,M
Aghegnehu,Abinazer,35-39,USA,8027,73,02:25:06,8706.0,2022,M
Hernandez,Jorge,30-34,MEX,3036,74,02:25:08,8708.0,2022,M
Sullivan,Susanna,30-34,USA,111,75,02:25:14,8714.0,2022,F
Trim,Ned,25-29,USA,10004,76,02:25:28,8728.0,2022,M
Jeftich,Niko,30-34,USA,758,77,02:25:40,8740.0,2022,M
Cordell,Adam,30-34,USA,5104,78,02:25:42,8742.0,2022,M
Froeschle,Dan,30-34,USA,517,79,02:25:44,8744.0,2022,M
Poly,Geoffrey,35-39,FRA,429,80,02:25:52,8752.0,2022,M
Hoover,Zachary,20-24,USA,2264,81,02:25:57,8757.0,2022,M
Ezeta Chaves,Sandro,30-34,CRC,424,82,02:25:59,8759.0,2022,M
Kinsella,John,40-44,IRL,431,83,02:26:06,8766.0,2022,M
DeWolfe,Calvin,25-29,CAN,408,84,02:26:09,8769.0,2022,M
Grissom,Ashton,25-29,USA,575,85,02:26:22,8782.0,2022,M
Vaughn,Sara,35-39,USA,110,86,02:26:23,8783.0,2022,F
Mbelenzi,Dennis,40-44,CAN,1138,87,02:26:24,8784.0,2022,M
Yanek,Nicholas,20-24,USA,9130,88,02:26:26,8786.0,2022,M
Letz,Patrick,25-29,USA,457,89,02:26:49,8809.0,2022,M
Roisom,Justin,35-39,USA,8020,90,02:26:51,8811.0,2022,M
Vincent,Renaud,35-39,FRA,2070,91,02:26:52,8812.0,2022,M
Clavijo,Esteban,30-34,CAN,414,92,02:26:52,8812.0,2022,M
Rosenkranz,Josh,25-29,USA,658,93,02:26:55,8815.0,2022,M
Lastennet,Glenn,35-39,FRA,2062,94,02:26:58,8818.0,2022,M
Binzak,Johnny,30-34,USA,491,95,02:27:01,8821.0,2022,M
Grasing,Michael,25-29,USA,562,96,02:27:05,8825.0,2022,M
Rathbun,Stephen,30-34,USA,9126,97,02:27:19,8839.0,2022,M
Browne,Steve,25-29,USA,492,98,02:27:25,8845.0,2022,M
Liddell,John,30-34,USA,692,99,02:27:25,8845.0,2022,M
Zuerner,Chris,30-34,USA,403,100,02:27:29,8849.0,2022,M
Maher,Alexander,20-24,USA,9016,101,02:27:33,8853.0,2022,M
Holliday,Thomas,30-34,GBR,4079,102,02:27:36,8856.0,2022,M
Goodfellow,Kenny,30-34,USA,642,103,02:27:41,8861.0,2022,M
McEneaney,Jake,20-24,USA,751,104,02:27:46,8866.0,2022,M
Keelan,Jack,25-29,USA,732,105,02:27:57,8877.0,2022,M
Zelenckyi,Hennadii,35-39,KAZ,24691,106,02:27:57,8877.0,2022,M
Jirot,Nicolas,35-39,CAN,1117,107,02:27:59,8879.0,2022,M
Braithwaite,Matthew,30-34,USA,8046,108,02:28:02,8882.0,2022,M
Hernandez,Dylan,25-29,USA,596,109,02:28:02,8882.0,2022,M
Smith,Ryan,40-44,USA,473,110,02:28:06,8886.0,2022,M
Montoya,Maggie,25-29,USA,114,111,02:28:07,8887.0,2022,F
Casey,Kameron,30-34,USA,726,112,02:28:20,8900.0,2022,M
Castellani,Michael,30-34,USA,494,113,02:28:20,8900.0,2022,M
Justie,Brian,30-34,USA,578,114,02:28:23,8903.0,2022,M
Eik,David,25-29,USA,8073,115,02:28:24,8904.0,2022,M
Barlow,Darren,25-29,USA,489,116,02:28:27,8907.0,2022,M
Denlinger,Matthew,25-29,USA,8051,117,02:28:31,8911.0,2022,M
Antunes,Christopher,40-44,USA,706,118,02:28:38,8918.0,2022,M
Beyer,Chad,35-39,USA,681,119,02:28:51,8931.0,2022,M
Hendrix,Austin,30-34,USA,757,120,02:28:51,8931.0,2022,M
Cowlin,Joe,25-29,USA,497,121,02:29:01,8941.0,2022,M
Griffin,Derek,35-39,IRL,2146,122,02:29:10,8950.0,2022,M
Start,Zach,30-34,USA,6173,123,02:29:13,8953.0,2022,M
Hogue,Johnny,25-29,USA,481,124,02:29:22,8962.0,2022,M
Smith,Kent,30-34,USA,704,125,02:29:25,8965.0,2022,M
De Raeymaeker,Joost,50-54,BEL,404,126,02:29:26,8966.0,2022,M
Tyner,Alexander,25-29,USA,753,127,02:29:29,8969.0,2022,M
Davenport,Austen,35-39,USA,512,128,02:29:37,8977.0,2022,M
Inglis,Sarah,30-34,GBR,116,129,02:29:37,8977.0,2022,F
Savard-Gagnon,David,40-44,CAN,406,130,02:29:42,8982.0,2022,M
Kliot,Gabriel,45-49,USA,640,131,02:29:42,8982.0,2022,M
Rost,Jonathan,25-29,USA,7101,132,02:29:47,8987.0,2022,M
Fyock,Chris,30-34,USA,590,133,02:29:51,8991.0,2022,M
Rideout,Ken,50-54,USA,771,134,02:29:53,8993.0,2022,M
Rink,Derek,20-24,USA,724,135,02:30:04,9004.0,2022,M
Coffey,Peter,30-34,USA,755,136,02:30:11,9011.0,2022,M
Grace,Shane,40-44,GBR,447,137,02:30:17,9017.0,2022,M
O'Gara,David,25-29,USA,739,138,02:30:19,9019.0,2022,M
Burns,Tom,40-44,USA,702,139,02:30:22,9022.0,2022,M
Fallor,Evan,30-34,USA,4160,140,02:30:26,9026.0,2022,M
Morley,Makena,25-29,USA,125,141,02:30:28,9028.0,2022,F
Forte,Alexander,20-24,USA,569,142,02:30:31,9031.0,2022,M
Newton,Robert,35-39,USA,543,143,02:30:34,9034.0,2022,M
Kaehr,Andrew,30-34,USA,760,144,02:30:37,9037.0,2022,M
Gunnink,Gabriel,30-34,USA,774,145,02:30:43,9043.0,2022,M
Gennenzi,Pietro,25-29,ITA,5046,146,02:30:55,9055.0,2022,M
D'Agrosa,Marcus,30-34,GBR,4027,147,02:30:57,9057.0,2022,M
McBride,Shawn,30-34,USA,6127,148,02:31:01,9061.0,2022,M
Schroeder,Adam,35-39,USA,665,149,02:31:13,9073.0,2022,M
Rodriguez Marin,Pedro johan,30-34,CHI,1200,150,02:31:16,9076.0,2022,M
Montenegro,Lionel,30-34,USA,10037,151,02:31:18,9078.0,2022,M
Thweatt,Laura,30-34,USA,109,152,02:31:24,9084.0,2022,F
Kaleel,Nick,25-29,USA,521,153,02:31:25,9085.0,2022,M
Hale,Joseph,25-29,USA,516,154,02:31:27,9087.0,2022,M
Blose,Clayton,30-34,USA,9112,155,02:31:31,9091.0,2022,M
Pineda Morales,Guillermo,45-49,USA,8043,156,02:31:32,9092.0,2022,M
Izewski,Nate,20-24,USA,7415,157,02:31:46,9106.0,2022,M
Lazar,John,25-29,USA,556,158,02:31:47,9107.0,2022,M
Martinez Diaz,Simon Jasiel,25-29,MEX,3023,159,02:31:53,9113.0,2022,M
Larkin,Michael,20-24,USA,9162,160,02:31:54,9114.0,2022,M
Oconnor,Nathan,20-24,USA,626,161,02:31:56,9116.0,2022,M
Erl,Martin,30-34,USA,10027,162,02:31:58,9118.0,2022,M
Jones,Sumner,20-24,USA,5199,163,02:31:58,9118.0,2022,M
Sprague,Kenneth,25-29,USA,597,164,02:32:01,9121.0,2022,M
Gutiérrez Vicente,Jaime,35-39,ESP,3121,165,02:32:05,9125.0,2022,M
Klucznik,Christopher,40-44,USA,599,166,02:32:05,9125.0,2022,M
Kirkpatrick,Nicholas,25-29,USA,5145,167,02:32:14,9134.0,2022,M
Nyasinga,Duncan,40-44,KEN,6064,168,02:32:15,9135.0,2022,M
Merten,Kai,40-44,GER,2115,169,02:32:19,9139.0,2022,M
Mierzwa,Henry,25-29,USA,733,170,02:32:22,9142.0,2022,M
Salazar Ezquerra,Jose Pablo,25-29,CHI,9083,171,02:32:22,9142.0,2022,M
Rodrigues,Vitor,35-39,USA,580,172,02:32:27,9147.0,2022,M
Phillips,Jacob,30-34,USA,10039,173,02:32:33,9153.0,2022,M
Delanis,Emeline,25-29,FRA,770,174,02:32:36,9156.0,2022,F
Marraro,Nicholas,25-29,USA,454,175,02:32:48,9168.0,2022,M
Franke,Benjamin,30-34,GER,2097,176,02:32:51,9171.0,2022,M
Onstenk,Bouke,40-44,NED,3054,177,02:32:52,9172.0,2022,M
Alexander,Grant,25-29,USA,9165,178,02:32:52,9172.0,2022,M
Jaglowski,Rylan,25-29,USA,6116,179,02:32:55,9175.0,2022,M
Lindenauer,Jonathan,30-34,USA,4192,180,02:32:59,9179.0,2022,M
Williams,Jordan,30-34,USA,7174,181,02:33:01,9181.0,2022,M
Bocher,Ben,40-44,USA,761,182,02:33:10,9190.0,2022,M
Padesky,Luke,30-34,USA,8060,183,02:33:13,9193.0,2022,M
Reep,Jonny,25-29,GBR,4136,184,02:33:18,9198.0,2022,M
Meijwes,Wynfrith,35-39,NED,3061,185,02:33:19,9199.0,2022,M
Parkinson,Tori,25-29,USA,6043,186,02:33:20,9200.0,2022,F
Wittland,Andrew,25-29,USA,6118,187,02:33:25,9205.0,2022,M
Andersen,Jordan,35-39,USA,564,188,02:33:25,9205.0,2022,M
Grose,Tucker,30-34,USA,6200,189,02:33:26,9206.0,2022,M
Dennis,Alex,25-29,USA,7059,190,02:33:27,9207.0,2022,M
Cardin,Jessie,25-29,USA,124,191,02:33:34,9214.0,2022,F
Spalding,Tony,25-29,USA,510,192,02:33:38,9218.0,2022,M
Leino,Russell,40-44,USA,465,193,02:33:39,9219.0,2022,M
Lima,Nick,20-24,USA,7044,194,02:33:45,9225.0,2022,M
Estes,Jeremiah,40-44,USA,612,195,02:33:45,9225.0,2022,M
Brumelot,Marie-Ange,25-29,FRA,121,196,02:33:49,9229.0,2022,F
Bunte,Marian,30-34,GER,10180,197,02:33:49,9229.0,2022,M
Verdon,Carrie,25-29,USA,117,198,02:33:50,9230.0,2022,F
Mazzu,Luke,25-29,USA,8039,199,02:33:54,9234.0,2022,M
Bianchini,Thiago,35-39,BRA,9028,200,02:33:55,9235.0,2022,M
Feivor,Brittney,25-29,USA,119,201,02:33:59,9239.0,2022,F
Sakakibara,Yuzuru,40-44,JPN,1024,202,02:34:00,9240.0,2022,M
French,Jason,40-44,GBR,9068,203,02:34:01,9241.0,2022,M
Keillor,Brian,20-24,USA,6059,204,02:34:09,9249.0,2022,M
Tomas,Aleksandar,40-44,USA,452,205,02:34:10,9250.0,2022,M
Gravelle,Will,20-24,USA,8165,206,02:34:14,9254.0,2022,M
Palmer,Michael,30-34,USA,10038,207,02:34:17,9257.0,2022,M
Burns,Scott,40-44,USA,695,208,02:34:18,9258.0,2022,M
Zarina,Nina,35-39,RUS,615,209,02:34:19,9259.0,2022,F
Ledford,Ted,30-34,USA,10036,210,02:34:19,9259.0,2022,M
Pratt,Olivia,25-29,USA,123,211,02:34:22,9262.0,2022,F
O'Neil,Matthew,25-29,USA,7062,212,02:34:28,9268.0,2022,M
McGee,William,35-39,USA,5049,213,02:34:30,9270.0,2022,M
Niquille,David,30-34,SUI,5021,214,02:34:31,9271.0,2022,M
Parker,Ian,25-29,USA,5198,215,02:34:32,9272.0,2022,M
Che,Austin,20-24,USA,4158,216,02:34:32,9272.0,2022,M
Burger,Garrett,30-34,USA,602,217,02:34:36,9276.0,2022,M
Roskamp,Karl,30-34,USA,9178,218,02:34:45,9285.0,2022,M
Panzhinskiy,Evgeniy,35-39,CAN,421,219,02:34:53,9293.0,2022,M
Adams,Jim,30-34,USA,10095,220,02:34:56,9296.0,2022,M
Letson,Jack,40-44,GBR,446,221,02:34:57,9297.0,2022,M
Peters,Michael,25-29,USA,5159,222,02:34:58,9298.0,2022,M
Riffle,Matthew,25-29,USA,8143,223,02:35:01,9301.0,2022,M
Nakajima,Hiroki,30-34,JPN,432,224,02:35:12,9312.0,2022,M
Laliberte,Francis,35-39,CAN,1167,225,02:35:12,9312.0,2022,M
Rigler,Nick,25-29,USA,9168,226,02:35:13,9313.0,2022,M
O'Leary,Sean,30-34,USA,689,227,02:35:14,9314.0,2022,M
Reimann,Mike,30-34,USA,8149,228,02:35:15,9315.0,2022,M
Tierney,Josh,25-29,USA,461,229,02:35:16,9316.0,2022,M
Bernacchi,Brett,50-54,USA,540,230,02:35:17,9317.0,2022,M
Burke,Jacob,25-29,IRL,7119,231,02:35:18,9318.0,2022,M
Batista de Oliveira,Carlos Eduardo,40-44,BRA,5013,232,02:35:18,9318.0,2022,F
Howard,Liza,30-34,CAN,418,233,02:35:29,9329.0,2022,M
Slosson,John,35-39,USA,8152,234,02:35:30,9330.0,2022,M
Ferro,Matthew,25-29,USA,4183,235,02:35:32,9332.0,2022,M
Salvador,Xavier,25-29,USA,8189,236,02:35:34,9334.0,2022,F
Valdepenas Cerna,Argentina,40-44,MEX,437,237,02:35:34,9334.0,2022,M
Wilson,Alex,25-29,USA,8190,238,02:35:34,9334.0,2022,M
Brown,Darryl,40-44,USA,529,239,02:35:36,9336.0,2022,M
Perdomo,Francisco,35-39,VEN,7108,240,02:35:40,9340.0,2022,M
Timbrell,James,35-39,USA,8082,241,02:35:42,9342.0,2022,M
Beckmann,Mark,25-29,USA,4177,242,02:35:43,9343.0,2022,M
Cutter,Patrick,30-34,USA,7175,243,02:35:43,9343.0,2022,M
Basen,Jake,35-39,USA,4188,244,02:35:43,9343.0,2022,M
Willert,Luke,30-34,USA,10093,245,02:35:44,9344.0,2022,M
Bennett,James,40-44,GBR,4060,246,02:35:47,9347.0,2022,M
Geronasso,Giovani,35-39,BRA,1084,247,02:35:47,9347.0,2022,M
Lole,Tom,25-29,GBR,4113,248,02:35:49,9349.0,2022,M
McMullen,Jarrod,40-44,AUS,1062,249,02:35:55,9355.0,2022,M
Monzo Gomez,Francisco,35-39,ESP,3153,250,02:35:58,9358.0,2022,M
Geerdes,Dominik,25-29,GER,2113,251,02:36:01,9361.0,2022,F
Hannah,Rachel,35-39,CAN,118,252,02:36:04,9364.0,2022,M
Chege,Sam,35-39,USA,6055,253,02:36:06,9366.0,2022,M
Duba,Andrew,30-34,USA,8054,254,02:36:10,9370.0,2022,M
Martin,Brian,40-44,USA,9058,255,02:36:13,9373.0,2022,M
Rill,Brixton,25-29,USA,7184,256,02:36:14,9374.0,2022,M
Newton,Jt,30-34,USA,9018,257,02:36:17,9377.0,2022,M
Axelrod,Sandor,30-34,USA,608,258,02:36:19,9379.0,2022,M
Itano,Marcos,40-44,BRA,1090,259,02:36:23,9383.0,2022,M
Saleh,Anton,25-29,USA,579,260,02:36:24,9384.0,2022,M
Payne,Brandon,30-34,USA,7179,261,02:36:25,9385.0,2022,M
Thompson,Conner,25-29,USA,6122,262,02:36:26,9386.0,2022,M
Cantara,Thomas,30-34,USA,7102,263,02:36:28,9388.0,2022,M
Blazey,Paul,35-39,GBR,1188,264,02:36:35,9395.0,2022,M
Pillow,Thomas,40-44,USA,592,265,02:36:38,9398.0,2022,F
Hailey,Theresa,30-34,USA,629,266,02:36:40,9400.0,2022,M
Anguiano,Jesse,30-34,USA,8162,267,02:36:42,9402.0,2022,M
Holligan,Daniel,35-39,USA,6031,268,02:36:43,9403.0,2022,M
Bain,Ross,40-44,CAN,1146,269,02:36:43,9403.0,2022,M
King,Chad,30-34,USA,9192,270,02:36:44,9404.0,2022,M
Hamed,Ahmed,20-24,USA,10194,271,02:36:45,9405.0,2022,M
Dauer,Quinn,40-44,USA,7034,272,02:36:45,9405.0,2022,M
Peal,Jake,25-29,USA,5009,273,02:36:48,9408.0,2022,M
Fox,Mike,40-44,USA,476,274,02:36:50,9410.0,2022,M
Hummel,Kyle,40-44,USA,7049,275,02:36:50,9410.0,2022,F
Tomlinson,English,20-24,USA,550,276,02:36:51,9411.0,2022,M
Aquino,Enrique,35-39,MEX,3024,277,02:36:51,9411.0,2022,M
Condon,Dan,25-29,USA,13270,278,02:36:53,9413.0,2022,M
Camarero Neto,Jose,40-44,BRA,1093,279,02:36:57,9417.0,2022,M
Peard,Bowen,30-34,USA,8186,280,02:37:00,9420.0,2022,M
Badr,Youssef,40-44,FRA,2066,281,02:37:02,9422.0,2022,M
Roig,Marc,35-39,ESP,749,282,02:37:04,9424.0,2022,M
Pirch,Christopher,40-44,USA,671,283,02:37:08,9428.0,2022,M
Spellman,John,30-34,USA,7030,284,02:37:09,9429.0,2022,M
Rodriguez,Hector,30-34,MEX,2178,285,02:37:11,9431.0,2022,M
Bach,Connor,20-24,USA,6199,286,02:37:12,9432.0,2022,M
Johansson,Marcus,30-34,SWE,3169,287,02:37:13,9433.0,2022,M
Lindsey,Brian,40-44,USA,7038,288,02:37:18,9438.0,2022,M
VanderVelde,Paul,35-39,USA,10156,289,02:37:18,9438.0,2022,M
Caskey,Sean,30-34,USA,6005,290,02:37:23,9443.0,2022,M
Przybylski,Roman,40-44,POL,3074,291,02:37:27,9447.0,2022,M
Yanada,Chikara,35-39,JPN,10130,292,02:37:30,9450.0,2022,M
Kasprowicz,Dan,40-44,USA,693,293,02:37:30,9450.0,2022,M
Duffy,Ryan,25-29,USA,5126,294,02:37:33,9453.0,2022,M
De Vivo,Paolo,30-34,ITA,5122,295,02:37:36,9456.0,2022,M
Hofmann,Eric,35-39,USA,553,296,02:37:39,9459.0,2022,M
Garbier,James,25-29,USA,8104,297,02:37:40,9460.0,2022,M
Marroquin Gonzalez,Ricardo,30-34,MEX,3055,298,02:37:40,9460.0,2022,M
Zeha,Jeffery,40-44,USA,532,299,02:37:41,9461.0,2022,M
Vogl,Dominic,35-39,USA,3550,300,02:37:41,9461.0,2022,M
